job_id,scenario,variant,pinn_placement,use_l_ego,use_safety_filter,use_ttc,use_stop,use_fric,lambda_phys,seed,use_intent
820,1c,pinn_no_fric,critic,False,False,True,True,False,0.5,42,False
821,1c,pinn_no_fric,critic,False,False,True,True,False,0.5,123,False
822,1c,pinn_no_fric,critic,False,False,True,True,False,0.5,456,False
823,1c,pinn_no_fric,critic,False,False,True,True,False,0.5,789,False
824,1c,pinn_no_fric,critic,False,False,True,True,False,0.5,999,False
825,1c,pinn_no_fric,critic,False,False,True,True,False,1.0,42,False
826,1c,pinn_no_fric,critic,False,False,True,True,False,1.0,123,False
827,1c,pinn_no_fric,critic,False,False,True,True,False,1.0,456,False
828,1c,pinn_no_fric,critic,False,False,True,True,False,1.0,789,False
829,1c,pinn_no_fric,critic,False,False,True,True,False,1.0,999,False
830,1c,safety_filter,none,False,True,True,True,True,0.0,42,False
831,1c,safety_filter,none,False,True,True,True,True,0.0,123,False
832,1c,safety_filter,none,False,True,True,True,True,0.0,456,False
833,1c,safety_filter,none,False,True,True,True,True,0.0,789,False
834,1c,safety_filter,none,False,True,True,True,True,0.0,999,False
835,1c,pinn_critic_sf,critic,False,True,True,True,True,0.001,42,False
836,1c,pinn_critic_sf,critic,False,True,True,True,True,0.001,123,False
837,1c,pinn_critic_sf,critic,False,True,True,True,True,0.001,456,False
838,1c,pinn_critic_sf,critic,False,True,True,True,True,0.001,789,False
839,1c,pinn_critic_sf,critic,False,True,True,True,True,0.001,999,False
840,1c,pinn_critic_sf,critic,False,True,True,True,True,0.01,42,False
841,1c,pinn_critic_sf,critic,False,True,True,True,True,0.01,123,False
842,1c,pinn_critic_sf,critic,False,True,True,True,True,0.01,456,False
843,1c,pinn_critic_sf,critic,False,True,True,True,True,0.01,789,False
844,1c,pinn_critic_sf,critic,False,True,True,True,True,0.01,999,False
845,1c,pinn_critic_sf,critic,False,True,True,True,True,0.05,42,False
846,1c,pinn_critic_sf,critic,False,True,True,True,True,0.05,123,False
847,1c,pinn_critic_sf,critic,False,True,True,True,True,0.05,456,False
848,1c,pinn_critic_sf,critic,False,True,True,True,True,0.05,789,False
849,1c,pinn_critic_sf,critic,False,True,True,True,True,0.05,999,False
850,1c,pinn_critic_sf,critic,False,True,True,True,True,0.1,42,False
851,1c,pinn_critic_sf,critic,False,True,True,True,True,0.1,123,False
852,1c,pinn_critic_sf,critic,False,True,True,True,True,0.1,456,False
853,1c,pinn_critic_sf,critic,False,True,True,True,True,0.1,789,False
854,1c,pinn_critic_sf,critic,False,True,True,True,True,0.1,999,False
855,1c,pinn_critic_sf,critic,False,True,True,True,True,0.2,42,False
856,1c,pinn_critic_sf,critic,False,True,True,True,True,0.2,123,False
857,1c,pinn_critic_sf,critic,False,True,True,True,True,0.2,456,False
858,1c,pinn_critic_sf,critic,False,True,True,True,True,0.2,789,False
859,1c,pinn_critic_sf,critic,False,True,True,True,True,0.2,999,False
860,1c,pinn_critic_sf,critic,False,True,True,True,True,0.5,42,False
861,1c,pinn_critic_sf,critic,False,True,True,True,True,0.5,123,False
862,1c,pinn_critic_sf,critic,False,True,True,True,True,0.5,456,False
863,1c,pinn_critic_sf,critic,False,True,True,True,True,0.5,789,False
864,1c,pinn_critic_sf,critic,False,True,True,True,True,0.5,999,False
865,1c,pinn_critic_sf,critic,False,True,True,True,True,1.0,42,False
866,1c,pinn_critic_sf,critic,False,True,True,True,True,1.0,123,False
867,1c,pinn_critic_sf,critic,False,True,True,True,True,1.0,456,False
868,1c,pinn_critic_sf,critic,False,True,True,True,True,1.0,789,False
869,1c,pinn_critic_sf,critic,False,True,True,True,True,1.0,999,False
870,1d,nopinn,none,False,False,True,True,True,0.0,42,False
871,1d,nopinn,none,False,False,True,True,True,0.0,123,False
872,1d,nopinn,none,False,False,True,True,True,0.0,456,False
873,1d,nopinn,none,False,False,True,True,True,0.0,789,False
874,1d,nopinn,none,False,False,True,True,True,0.0,999,False
875,1d,pinn_critic,critic,False,False,True,True,True,0.001,42,False
876,1d,pinn_critic,critic,False,False,True,True,True,0.001,123,False
877,1d,pinn_critic,critic,False,False,True,True,True,0.001,456,False
878,1d,pinn_critic,critic,False,False,True,True,True,0.001,789,False
879,1d,pinn_critic,critic,False,False,True,True,True,0.001,999,False
880,1d,pinn_critic,critic,False,False,True,True,True,0.01,42,False
881,1d,pinn_critic,critic,False,False,True,True,True,0.01,123,False
882,1d,pinn_critic,critic,False,False,True,True,True,0.01,456,False
883,1d,pinn_critic,critic,False,False,True,True,True,0.01,789,False
884,1d,pinn_critic,critic,False,False,True,True,True,0.01,999,False
885,1d,pinn_critic,critic,False,False,True,True,True,0.05,42,False
886,1d,pinn_critic,critic,False,False,True,True,True,0.05,123,False
887,1d,pinn_critic,critic,False,False,True,True,True,0.05,456,False
888,1d,pinn_critic,critic,False,False,True,True,True,0.05,789,False
889,1d,pinn_critic,critic,False,False,True,True,True,0.05,999,False
890,1d,pinn_critic,critic,False,False,True,True,True,0.1,42,False
891,1d,pinn_critic,critic,False,False,True,True,True,0.1,123,False
892,1d,pinn_critic,critic,False,False,True,True,True,0.1,456,False
893,1d,pinn_critic,critic,False,False,True,True,True,0.1,789,False
894,1d,pinn_critic,critic,False,False,True,True,True,0.1,999,False
895,1d,pinn_critic,critic,False,False,True,True,True,0.2,42,False
896,1d,pinn_critic,critic,False,False,True,True,True,0.2,123,False
897,1d,pinn_critic,critic,False,False,True,True,True,0.2,456,False
898,1d,pinn_critic,critic,False,False,True,True,True,0.2,789,False
899,1d,pinn_critic,critic,False,False,True,True,True,0.2,999,False
900,1d,pinn_critic,critic,False,False,True,True,True,0.5,42,False
901,1d,pinn_critic,critic,False,False,True,True,True,0.5,123,False
902,1d,pinn_critic,critic,False,False,True,True,True,0.5,456,False
903,1d,pinn_critic,critic,False,False,True,True,True,0.5,789,False
904,1d,pinn_critic,critic,False,False,True,True,True,0.5,999,False
905,1d,pinn_critic,critic,False,False,True,True,True,1.0,42,False
906,1d,pinn_critic,critic,False,False,True,True,True,1.0,123,False
907,1d,pinn_critic,critic,False,False,True,True,True,1.0,456,False
908,1d,pinn_critic,critic,False,False,True,True,True,1.0,789,False
909,1d,pinn_critic,critic,False,False,True,True,True,1.0,999,False
910,1d,pinn_actor,actor,False,False,True,True,True,0.001,42,False
911,1d,pinn_actor,actor,False,False,True,True,True,0.001,123,False
912,1d,pinn_actor,actor,False,False,True,True,True,0.001,456,False
913,1d,pinn_actor,actor,False,False,True,True,True,0.001,789,False
914,1d,pinn_actor,actor,False,False,True,True,True,0.001,999,False
915,1d,pinn_actor,actor,False,False,True,True,True,0.01,42,False
916,1d,pinn_actor,actor,False,False,True,True,True,0.01,123,False
917,1d,pinn_actor,actor,False,False,True,True,True,0.01,456,False
918,1d,pinn_actor,actor,False,False,True,True,True,0.01,789,False
919,1d,pinn_actor,actor,False,False,True,True,True,0.01,999,False
920,1d,pinn_actor,actor,False,False,True,True,True,0.05,42,False
921,1d,pinn_actor,actor,False,False,True,True,True,0.05,123,False
922,1d,pinn_actor,actor,False,False,True,True,True,0.05,456,False
923,1d,pinn_actor,actor,False,False,True,True,True,0.05,789,False
924,1d,pinn_actor,actor,False,False,True,True,True,0.05,999,False
925,1d,pinn_actor,actor,False,False,True,True,True,0.1,42,False
926,1d,pinn_actor,actor,False,False,True,True,True,0.1,123,False
927,1d,pinn_actor,actor,False,False,True,True,True,0.1,456,False
928,1d,pinn_actor,actor,False,False,True,True,True,0.1,789,False
929,1d,pinn_actor,actor,False,False,True,True,True,0.1,999,False
930,1d,pinn_actor,actor,False,False,True,True,True,0.2,42,False
931,1d,pinn_actor,actor,False,False,True,True,True,0.2,123,False
932,1d,pinn_actor,actor,False,False,True,True,True,0.2,456,False
933,1d,pinn_actor,actor,False,False,True,True,True,0.2,789,False
934,1d,pinn_actor,actor,False,False,True,True,True,0.2,999,False
935,1d,pinn_actor,actor,False,False,True,True,True,0.5,42,False
936,1d,pinn_actor,actor,False,False,True,True,True,0.5,123,False
937,1d,pinn_actor,actor,False,False,True,True,True,0.5,456,False
938,1d,pinn_actor,actor,False,False,True,True,True,0.5,789,False
939,1d,pinn_actor,actor,False,False,True,True,True,0.5,999,False
940,1d,pinn_actor,actor,False,False,True,True,True,1.0,42,False
941,1d,pinn_actor,actor,False,False,True,True,True,1.0,123,False
942,1d,pinn_actor,actor,False,False,True,True,True,1.0,456,False
943,1d,pinn_actor,actor,False,False,True,True,True,1.0,789,False
944,1d,pinn_actor,actor,False,False,True,True,True,1.0,999,False
945,1d,pinn_both,both,False,False,True,True,True,0.001,42,False
946,1d,pinn_both,both,False,False,True,True,True,0.001,123,False
947,1d,pinn_both,both,False,False,True,True,True,0.001,456,False
948,1d,pinn_both,both,False,False,True,True,True,0.001,789,False
949,1d,pinn_both,both,False,False,True,True,True,0.001,999,False
950,1d,pinn_both,both,False,False,True,True,True,0.01,42,False
951,1d,pinn_both,both,False,False,True,True,True,0.01,123,False
952,1d,pinn_both,both,False,False,True,True,True,0.01,456,False
953,1d,pinn_both,both,False,False,True,True,True,0.01,789,False
954,1d,pinn_both,both,False,False,True,True,True,0.01,999,False
955,1d,pinn_both,both,False,False,True,True,True,0.05,42,False
956,1d,pinn_both,both,False,False,True,True,True,0.05,123,False
957,1d,pinn_both,both,False,False,True,True,True,0.05,456,False
958,1d,pinn_both,both,False,False,True,True,True,0.05,789,False
959,1d,pinn_both,both,False,False,True,True,True,0.05,999,False
960,1d,pinn_both,both,False,False,True,True,True,0.1,42,False
961,1d,pinn_both,both,False,False,True,True,True,0.1,123,False
962,1d,pinn_both,both,False,False,True,True,True,0.1,456,False
963,1d,pinn_both,both,False,False,True,True,True,0.1,789,False
964,1d,pinn_both,both,False,False,True,True,True,0.1,999,False
965,1d,pinn_both,both,False,False,True,True,True,0.2,42,False
966,1d,pinn_both,both,False,False,True,True,True,0.2,123,False
967,1d,pinn_both,both,False,False,True,True,True,0.2,456,False
968,1d,pinn_both,both,False,False,True,True,True,0.2,789,False
969,1d,pinn_both,both,False,False,True,True,True,0.2,999,False
970,1d,pinn_both,both,False,False,True,True,True,0.5,42,False
971,1d,pinn_both,both,False,False,True,True,True,0.5,123,False
972,1d,pinn_both,both,False,False,True,True,True,0.5,456,False
973,1d,pinn_both,both,False,False,True,True,True,0.5,789,False
974,1d,pinn_both,both,False,False,True,True,True,0.5,999,False
975,1d,pinn_both,both,False,False,True,True,True,1.0,42,False
976,1d,pinn_both,both,False,False,True,True,True,1.0,123,False
977,1d,pinn_both,both,False,False,True,True,True,1.0,456,False
978,1d,pinn_both,both,False,False,True,True,True,1.0,789,False
979,1d,pinn_both,both,False,False,True,True,True,1.0,999,False
980,1d,pinn_ego,critic,True,False,True,True,True,0.001,42,False
981,1d,pinn_ego,critic,True,False,True,True,True,0.001,123,False
982,1d,pinn_ego,critic,True,False,True,True,True,0.001,456,False
983,1d,pinn_ego,critic,True,False,True,True,True,0.001,789,False
984,1d,pinn_ego,critic,True,False,True,True,True,0.001,999,False
985,1d,pinn_ego,critic,True,False,True,True,True,0.01,42,False
986,1d,pinn_ego,critic,True,False,True,True,True,0.01,123,False
987,1d,pinn_ego,critic,True,False,True,True,True,0.01,456,False
988,1d,pinn_ego,critic,True,False,True,True,True,0.01,789,False
989,1d,pinn_ego,critic,True,False,True,True,True,0.01,999,False
990,1d,pinn_ego,critic,True,False,True,True,True,0.05,42,False
991,1d,pinn_ego,critic,True,False,True,True,True,0.05,123,False
992,1d,pinn_ego,critic,True,False,True,True,True,0.05,456,False
993,1d,pinn_ego,critic,True,False,True,True,True,0.05,789,False
994,1d,pinn_ego,critic,True,False,True,True,True,0.05,999,False
995,1d,pinn_ego,critic,True,False,True,True,True,0.1,42,False
996,1d,pinn_ego,critic,True,False,True,True,True,0.1,123,False
997,1d,pinn_ego,critic,True,False,True,True,True,0.1,456,False
998,1d,pinn_ego,critic,True,False,True,True,True,0.1,789,False
999,1d,pinn_ego,critic,True,False,True,True,True,0.1,999,False
1000,1d,pinn_ego,critic,True,False,True,True,True,0.2,42,False
1001,1d,pinn_ego,critic,True,False,True,True,True,0.2,123,False
1002,1d,pinn_ego,critic,True,False,True,True,True,0.2,456,False
1003,1d,pinn_ego,critic,True,False,True,True,True,0.2,789,False
1004,1d,pinn_ego,critic,True,False,True,True,True,0.2,999,False
1005,1d,pinn_ego,critic,True,False,True,True,True,0.5,42,False
1006,1d,pinn_ego,critic,True,False,True,True,True,0.5,123,False
1007,1d,pinn_ego,critic,True,False,True,True,True,0.5,456,False
1008,1d,pinn_ego,critic,True,False,True,True,True,0.5,789,False
1009,1d,pinn_ego,critic,True,False,True,True,True,0.5,999,False
1010,1d,pinn_ego,critic,True,False,True,True,True,1.0,42,False
1011,1d,pinn_ego,critic,True,False,True,True,True,1.0,123,False
1012,1d,pinn_ego,critic,True,False,True,True,True,1.0,456,False
1013,1d,pinn_ego,critic,True,False,True,True,True,1.0,789,False
1014,1d,pinn_ego,critic,True,False,True,True,True,1.0,999,False
1015,1d,pinn_no_ttc,critic,False,False,False,True,True,0.001,42,False
1016,1d,pinn_no_ttc,critic,False,False,False,True,True,0.001,123,False
1017,1d,pinn_no_ttc,critic,False,False,False,True,True,0.001,456,False
1018,1d,pinn_no_ttc,critic,False,False,False,True,True,0.001,789,False
1019,1d,pinn_no_ttc,critic,False,False,False,True,True,0.001,999,False
1020,1d,pinn_no_ttc,critic,False,False,False,True,True,0.01,42,False
1021,1d,pinn_no_ttc,critic,False,False,False,True,True,0.01,123,False
1022,1d,pinn_no_ttc,critic,False,False,False,True,True,0.01,456,False
1023,1d,pinn_no_ttc,critic,False,False,False,True,True,0.01,789,False
1024,1d,pinn_no_ttc,critic,False,False,False,True,True,0.01,999,False
1025,1d,pinn_no_ttc,critic,False,False,False,True,True,0.05,42,False
1026,1d,pinn_no_ttc,critic,False,False,False,True,True,0.05,123,False
1027,1d,pinn_no_ttc,critic,False,False,False,True,True,0.05,456,False
1028,1d,pinn_no_ttc,critic,False,False,False,True,True,0.05,789,False
1029,1d,pinn_no_ttc,critic,False,False,False,True,True,0.05,999,False
1030,1d,pinn_no_ttc,critic,False,False,False,True,True,0.1,42,False
1031,1d,pinn_no_ttc,critic,False,False,False,True,True,0.1,123,False
1032,1d,pinn_no_ttc,critic,False,False,False,True,True,0.1,456,False
1033,1d,pinn_no_ttc,critic,False,False,False,True,True,0.1,789,False
1034,1d,pinn_no_ttc,critic,False,False,False,True,True,0.1,999,False
1035,1d,pinn_no_ttc,critic,False,False,False,True,True,0.2,42,False
1036,1d,pinn_no_ttc,critic,False,False,False,True,True,0.2,123,False
1037,1d,pinn_no_ttc,critic,False,False,False,True,True,0.2,456,False
1038,1d,pinn_no_ttc,critic,False,False,False,True,True,0.2,789,False
1039,1d,pinn_no_ttc,critic,False,False,False,True,True,0.2,999,False
1040,1d,pinn_no_ttc,critic,False,False,False,True,True,0.5,42,False
1041,1d,pinn_no_ttc,critic,False,False,False,True,True,0.5,123,False
1042,1d,pinn_no_ttc,critic,False,False,False,True,True,0.5,456,False
1043,1d,pinn_no_ttc,critic,False,False,False,True,True,0.5,789,False
1044,1d,pinn_no_ttc,critic,False,False,False,True,True,0.5,999,False
1045,1d,pinn_no_ttc,critic,False,False,False,True,True,1.0,42,False
1046,1d,pinn_no_ttc,critic,False,False,False,True,True,1.0,123,False
1047,1d,pinn_no_ttc,critic,False,False,False,True,True,1.0,456,False
1048,1d,pinn_no_ttc,critic,False,False,False,True,True,1.0,789,False
1049,1d,pinn_no_ttc,critic,False,False,False,True,True,1.0,999,False
1050,1d,pinn_no_stop,critic,False,False,True,False,True,0.001,42,False
1051,1d,pinn_no_stop,critic,False,False,True,False,True,0.001,123,False
1052,1d,pinn_no_stop,critic,False,False,True,False,True,0.001,456,False
1053,1d,pinn_no_stop,critic,False,False,True,False,True,0.001,789,False
1054,1d,pinn_no_stop,critic,False,False,True,False,True,0.001,999,False
1055,1d,pinn_no_stop,critic,False,False,True,False,True,0.01,42,False
1056,1d,pinn_no_stop,critic,False,False,True,False,True,0.01,123,False
1057,1d,pinn_no_stop,critic,False,False,True,False,True,0.01,456,False
1058,1d,pinn_no_stop,critic,False,False,True,False,True,0.01,789,False
1059,1d,pinn_no_stop,critic,False,False,True,False,True,0.01,999,False
1060,1d,pinn_no_stop,critic,False,False,True,False,True,0.05,42,False
1061,1d,pinn_no_stop,critic,False,False,True,False,True,0.05,123,False
1062,1d,pinn_no_stop,critic,False,False,True,False,True,0.05,456,False
1063,1d,pinn_no_stop,critic,False,False,True,False,True,0.05,789,False
1064,1d,pinn_no_stop,critic,False,False,True,False,True,0.05,999,False
1065,1d,pinn_no_stop,critic,False,False,True,False,True,0.1,42,False
1066,1d,pinn_no_stop,critic,False,False,True,False,True,0.1,123,False
1067,1d,pinn_no_stop,critic,False,False,True,False,True,0.1,456,False
1068,1d,pinn_no_stop,critic,False,False,True,False,True,0.1,789,False
1069,1d,pinn_no_stop,critic,False,False,True,False,True,0.1,999,False
1070,1d,pinn_no_stop,critic,False,False,True,False,True,0.2,42,False
1071,1d,pinn_no_stop,critic,False,False,True,False,True,0.2,123,False
1072,1d,pinn_no_stop,critic,False,False,True,False,True,0.2,456,False
1073,1d,pinn_no_stop,critic,False,False,True,False,True,0.2,789,False
1074,1d,pinn_no_stop,critic,False,False,True,False,True,0.2,999,False
1075,1d,pinn_no_stop,critic,False,False,True,False,True,0.5,42,False
1076,1d,pinn_no_stop,critic,False,False,True,False,True,0.5,123,False
1077,1d,pinn_no_stop,critic,False,False,True,False,True,0.5,456,False
1078,1d,pinn_no_stop,critic,False,False,True,False,True,0.5,789,False
1079,1d,pinn_no_stop,critic,False,False,True,False,True,0.5,999,False
1080,1d,pinn_no_stop,critic,False,False,True,False,True,1.0,42,False
1081,1d,pinn_no_stop,critic,False,False,True,False,True,1.0,123,False
1082,1d,pinn_no_stop,critic,False,False,True,False,True,1.0,456,False
1083,1d,pinn_no_stop,critic,False,False,True,False,True,1.0,789,False
1084,1d,pinn_no_stop,critic,False,False,True,False,True,1.0,999,False
1085,1d,pinn_no_fric,critic,False,False,True,True,False,0.001,42,False
1086,1d,pinn_no_fric,critic,False,False,True,True,False,0.001,123,False
1087,1d,pinn_no_fric,critic,False,False,True,True,False,0.001,456,False
1088,1d,pinn_no_fric,critic,False,False,True,True,False,0.001,789,False
1089,1d,pinn_no_fric,critic,False,False,True,True,False,0.001,999,False
1090,1d,pinn_no_fric,critic,False,False,True,True,False,0.01,42,False
1091,1d,pinn_no_fric,critic,False,False,True,True,False,0.01,123,False
1092,1d,pinn_no_fric,critic,False,False,True,True,False,0.01,456,False
1093,1d,pinn_no_fric,critic,False,False,True,True,False,0.01,789,False
1094,1d,pinn_no_fric,critic,False,False,True,True,False,0.01,999,False
1095,1d,pinn_no_fric,critic,False,False,True,True,False,0.05,42,False
1096,1d,pinn_no_fric,critic,False,False,True,True,False,0.05,123,False
1097,1d,pinn_no_fric,critic,False,False,True,True,False,0.05,456,False
1098,1d,pinn_no_fric,critic,False,False,True,True,False,0.05,789,False
1099,1d,pinn_no_fric,critic,False,False,True,True,False,0.05,999,False
1100,1d,pinn_no_fric,critic,False,False,True,True,False,0.1,42,False
1101,1d,pinn_no_fric,critic,False,False,True,True,False,0.1,123,False
1102,1d,pinn_no_fric,critic,False,False,True,True,False,0.1,456,False
1103,1d,pinn_no_fric,critic,False,False,True,True,False,0.1,789,False
1104,1d,pinn_no_fric,critic,False,False,True,True,False,0.1,999,False
1105,1d,pinn_no_fric,critic,False,False,True,True,False,0.2,42,False
1106,1d,pinn_no_fric,critic,False,False,True,True,False,0.2,123,False
1107,1d,pinn_no_fric,critic,False,False,True,True,False,0.2,456,False
1108,1d,pinn_no_fric,critic,False,False,True,True,False,0.2,789,False
1109,1d,pinn_no_fric,critic,False,False,True,True,False,0.2,999,False
1110,1d,pinn_no_fric,critic,False,False,True,True,False,0.5,42,False
1111,1d,pinn_no_fric,critic,False,False,True,True,False,0.5,123,False
1112,1d,pinn_no_fric,critic,False,False,True,True,False,0.5,456,False
1113,1d,pinn_no_fric,critic,False,False,True,True,False,0.5,789,False
1114,1d,pinn_no_fric,critic,False,False,True,True,False,0.5,999,False
1115,1d,pinn_no_fric,critic,False,False,True,True,False,1.0,42,False
1116,1d,pinn_no_fric,critic,False,False,True,True,False,1.0,123,False
1117,1d,pinn_no_fric,critic,False,False,True,True,False,1.0,456,False
1118,1d,pinn_no_fric,critic,False,False,True,True,False,1.0,789,False
1119,1d,pinn_no_fric,critic,False,False,True,True,False,1.0,999,False
1120,1d,safety_filter,none,False,True,True,True,True,0.0,42,False
1121,1d,safety_filter,none,False,True,True,True,True,0.0,123,False
1122,1d,safety_filter,none,False,True,True,True,True,0.0,456,False
1123,1d,safety_filter,none,False,True,True,True,True,0.0,789,False
1124,1d,safety_filter,none,False,True,True,True,True,0.0,999,False
1125,1d,pinn_critic_sf,critic,False,True,True,True,True,0.001,42,False
1126,1d,pinn_critic_sf,critic,False,True,True,True,True,0.001,123,False
1127,1d,pinn_critic_sf,critic,False,True,True,True,True,0.001,456,False
1128,1d,pinn_critic_sf,critic,False,True,True,True,True,0.001,789,False
1129,1d,pinn_critic_sf,critic,False,True,True,True,True,0.001,999,False
1130,1d,pinn_critic_sf,critic,False,True,True,True,True,0.01,42,False
1131,1d,pinn_critic_sf,critic,False,True,True,True,True,0.01,123,False
1132,1d,pinn_critic_sf,critic,False,True,True,True,True,0.01,456,False
1133,1d,pinn_critic_sf,critic,False,True,True,True,True,0.01,789,False
1134,1d,pinn_critic_sf,critic,False,True,True,True,True,0.01,999,False
1135,1d,pinn_critic_sf,critic,False,True,True,True,True,0.05,42,False
1136,1d,pinn_critic_sf,critic,False,True,True,True,True,0.05,123,False
1137,1d,pinn_critic_sf,critic,False,True,True,True,True,0.05,456,False
1138,1d,pinn_critic_sf,critic,False,True,True,True,True,0.05,789,False
1139,1d,pinn_critic_sf,critic,False,True,True,True,True,0.05,999,False
1140,1d,pinn_critic_sf,critic,False,True,True,True,True,0.1,42,False
1141,1d,pinn_critic_sf,critic,False,True,True,True,True,0.1,123,False
1142,1d,pinn_critic_sf,critic,False,True,True,True,True,0.1,456,False
1143,1d,pinn_critic_sf,critic,False,True,True,True,True,0.1,789,False
1144,1d,pinn_critic_sf,critic,False,True,True,True,True,0.1,999,False
1145,1d,pinn_critic_sf,critic,False,True,True,True,True,0.2,42,False
1146,1d,pinn_critic_sf,critic,False,True,True,True,True,0.2,123,False
1147,1d,pinn_critic_sf,critic,False,True,True,True,True,0.2,456,False
1148,1d,pinn_critic_sf,critic,False,True,True,True,True,0.2,789,False
1149,1d,pinn_critic_sf,critic,False,True,True,True,True,0.2,999,False
1150,1d,pinn_critic_sf,critic,False,True,True,True,True,0.5,42,False
1151,1d,pinn_critic_sf,critic,False,True,True,True,True,0.5,123,False
1152,1d,pinn_critic_sf,critic,False,True,True,True,True,0.5,456,False
1153,1d,pinn_critic_sf,critic,False,True,True,True,True,0.5,789,False
1154,1d,pinn_critic_sf,critic,False,True,True,True,True,0.5,999,False
1155,1d,pinn_critic_sf,critic,False,True,True,True,True,1.0,42,False
1156,1d,pinn_critic_sf,critic,False,True,True,True,True,1.0,123,False
1157,1d,pinn_critic_sf,critic,False,True,True,True,True,1.0,456,False
1158,1d,pinn_critic_sf,critic,False,True,True,True,True,1.0,789,False
1159,1d,pinn_critic_sf,critic,False,True,True,True,True,1.0,999,False
1160,1a,nopinn,none,False,False,True,True,True,0.0,42,True
1161,1a,nopinn,none,False,False,True,True,True,0.0,123,True
1162,1a,nopinn,none,False,False,True,True,True,0.0,456,True
1163,1a,nopinn,none,False,False,True,True,True,0.0,789,True
1164,1a,nopinn,none,False,False,True,True,True,0.0,999,True
1165,1a,pinn_critic,critic,False,False,True,True,True,0.001,42,True
1166,1a,pinn_critic,critic,False,False,True,True,True,0.001,123,True
1167,1a,pinn_critic,critic,False,False,True,True,True,0.001,456,True
1168,1a,pinn_critic,critic,False,False,True,True,True,0.001,789,True
1169,1a,pinn_critic,critic,False,False,True,True,True,0.001,999,True
1170,1a,pinn_critic,critic,False,False,True,True,True,0.01,42,True
1171,1a,pinn_critic,critic,False,False,True,True,True,0.01,123,True
1172,1a,pinn_critic,critic,False,False,True,True,True,0.01,456,True
1173,1a,pinn_critic,critic,False,False,True,True,True,0.01,789,True
1174,1a,pinn_critic,critic,False,False,True,True,True,0.01,999,True
1175,1a,pinn_critic,critic,False,False,True,True,True,0.05,42,True
1176,1a,pinn_critic,critic,False,False,True,True,True,0.05,123,True
1177,1a,pinn_critic,critic,False,False,True,True,True,0.05,456,True
1178,1a,pinn_critic,critic,False,False,True,True,True,0.05,789,True
1179,1a,pinn_critic,critic,False,False,True,True,True,0.05,999,True
1180,1a,pinn_critic,critic,False,False,True,True,True,0.1,42,True
1181,1a,pinn_critic,critic,False,False,True,True,True,0.1,123,True
1182,1a,pinn_critic,critic,False,False,True,True,True,0.1,456,True
1183,1a,pinn_critic,critic,False,False,True,True,True,0.1,789,True
1184,1a,pinn_critic,critic,False,False,True,True,True,0.1,999,True
1185,1a,pinn_critic,critic,False,False,True,True,True,0.2,42,True
1186,1a,pinn_critic,critic,False,False,True,True,True,0.2,123,True
1187,1a,pinn_critic,critic,False,False,True,True,True,0.2,456,True
1188,1a,pinn_critic,critic,False,False,True,True,True,0.2,789,True
1189,1a,pinn_critic,critic,False,False,True,True,True,0.2,999,True
1190,1a,pinn_critic,critic,False,False,True,True,True,0.5,42,True
1191,1a,pinn_critic,critic,False,False,True,True,True,0.5,123,True
1192,1a,pinn_critic,critic,False,False,True,True,True,0.5,456,True
1193,1a,pinn_critic,critic,False,False,True,True,True,0.5,789,True
1194,1a,pinn_critic,critic,False,False,True,True,True,0.5,999,True
1195,1a,pinn_critic,critic,False,False,True,True,True,1.0,42,True
1196,1a,pinn_critic,critic,False,False,True,True,True,1.0,123,True
1197,1a,pinn_critic,critic,False,False,True,True,True,1.0,456,True
1198,1a,pinn_critic,critic,False,False,True,True,True,1.0,789,True
1199,1a,pinn_critic,critic,False,False,True,True,True,1.0,999,True
1200,1a,pinn_actor,actor,False,False,True,True,True,0.001,42,True
1201,1a,pinn_actor,actor,False,False,True,True,True,0.001,123,True
1202,1a,pinn_actor,actor,False,False,True,True,True,0.001,456,True
1203,1a,pinn_actor,actor,False,False,True,True,True,0.001,789,True
1204,1a,pinn_actor,actor,False,False,True,True,True,0.001,999,True
1205,1a,pinn_actor,actor,False,False,True,True,True,0.01,42,True
1206,1a,pinn_actor,actor,False,False,True,True,True,0.01,123,True
1207,1a,pinn_actor,actor,False,False,True,True,True,0.01,456,True
1208,1a,pinn_actor,actor,False,False,True,True,True,0.01,789,True
1209,1a,pinn_actor,actor,False,False,True,True,True,0.01,999,True
1210,1a,pinn_actor,actor,False,False,True,True,True,0.05,42,True
1211,1a,pinn_actor,actor,False,False,True,True,True,0.05,123,True
1212,1a,pinn_actor,actor,False,False,True,True,True,0.05,456,True
1213,1a,pinn_actor,actor,False,False,True,True,True,0.05,789,True
1214,1a,pinn_actor,actor,False,False,True,True,True,0.05,999,True
1215,1a,pinn_actor,actor,False,False,True,True,True,0.1,42,True
1216,1a,pinn_actor,actor,False,False,True,True,True,0.1,123,True
1217,1a,pinn_actor,actor,False,False,True,True,True,0.1,456,True
1218,1a,pinn_actor,actor,False,False,True,True,True,0.1,789,True
1219,1a,pinn_actor,actor,False,False,True,True,True,0.1,999,True
1220,1a,pinn_actor,actor,False,False,True,True,True,0.2,42,True
1221,1a,pinn_actor,actor,False,False,True,True,True,0.2,123,True
1222,1a,pinn_actor,actor,False,False,True,True,True,0.2,456,True
1223,1a,pinn_actor,actor,False,False,True,True,True,0.2,789,True
