scenario,variant,pinn_placement,use_l_ego,use_safety_filter,use_intent,lambda_phys,seed,eval_mode,mean_return,std_return,collision_rate,pothole_hits_mean,mean_ttc,min_ttc
1a,pinn_actor,actor,False,False,True,0.001,123,stochastic,-54.162020000000304,51.75247200723497,0.0,0.0,20.76185851933469,5.418452263906002
1a,pinn_actor,actor,False,False,True,0.001,456,deterministic,-47.720000000000276,50.20878010866266,0.0,0.0,20.99949939163695,5.9955477405702835
1a,pinn_actor,actor,False,False,True,0.001,456,stochastic,-49.264260000000284,54.337373374064,0.0,0.0,21.13554387047892,5.988299562470303
1a,pinn_actor,actor,False,False,True,0.001,789,deterministic,167.68501999999953,119.42763492902166,0.0,0.0,9.920465967920801,2.0018817129641744
1a,pinn_actor,actor,False,False,True,0.001,789,stochastic,190.87961999999968,122.45680166064948,0.0,0.0,9.698304188778273,2.3354617650732776
1a,pinn_actor,actor,False,False,True,0.001,999,deterministic,50.462619999999596,134.8515927382236,0.0,0.0,9.253141580277783,1.5831781368080786
1a,pinn_actor,actor,False,False,True,0.001,999,stochastic,69.19385999999965,146.5352988547142,0.0,0.0,12.638308849981252,1.554068882603003
1a,pinn_actor,actor,False,False,True,0.01,42,deterministic,183.23182000000247,95.46904355207306,0.0,0.0,12.28974363092603,1.4641470702935688
1a,pinn_actor,actor,False,False,True,0.01,42,stochastic,139.4622600000006,141.88913676611241,0.0,0.0,10.492841074776287,2.4548980060044823
1a,pinn_actor,actor,False,False,True,0.01,123,deterministic,96.70859999999944,162.1783875543224,0.0,0.0,31.01499454982745,1.4510996873283515
1a,pinn_actor,actor,False,False,True,0.01,123,stochastic,12.112700000000263,160.1887462664273,0.0,0.0,18.941189742224232,4.8842881806123755
1a,pinn_actor,actor,False,False,True,0.01,456,deterministic,4.958999999999935,71.46331234332766,0.0,0.0,16.371454495545056,5.99467737150965
1a,pinn_actor,actor,False,False,True,0.01,456,stochastic,7.116699999999896,67.0800010111061,0.0,0.0,16.082872806580983,5.978797018596315
1a,pinn_actor,actor,False,False,True,0.01,789,deterministic,159.0461799999994,119.33040079924139,0.0,0.0,18.946519684972557,1.8214215598121566
1a,pinn_actor,actor,False,False,True,0.01,789,stochastic,224.4946399999999,107.68802887447818,0.0,0.0,16.544123928238324,2.3959453570860036
1a,pinn_actor,actor,False,False,True,0.01,999,deterministic,141.81719999999916,93.85795990495443,0.0,0.0,30.71755786486704,0.9006154303419102
1a,pinn_actor,actor,False,False,True,0.01,999,stochastic,164.1102799999993,98.83855326501714,0.02,0.0,32.38507181330043,1.1990851360724333
1a,pinn_actor,actor,False,False,True,0.05,42,deterministic,96.69100000000091,177.39486263046197,0.0,0.0,12.07214546568487,2.769806855441472
1a,pinn_actor,actor,False,False,True,0.05,42,stochastic,-30.764640000000057,106.93172641676749,0.0,0.0,15.923876041097209,4.268928747610621
1a,pinn_actor,actor,False,False,True,0.05,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_actor,actor,False,False,True,0.05,123,stochastic,-54.57944000000031,53.239777755043626,0.0,0.0,20.74252283461414,5.414435789477169
1a,pinn_actor,actor,False,False,True,0.05,456,deterministic,4.814639999999961,71.09559934672755,0.0,0.0,16.755164685452026,5.995243744020965
1a,pinn_actor,actor,False,False,True,0.05,456,stochastic,2.797699999999929,71.55106411375023,0.0,0.0,16.843698844943354,5.984446406032734
1a,pinn_actor,actor,False,False,True,0.05,789,deterministic,169.4552400000014,164.85520784028262,0.0,0.0,14.476768092055561,5.071123945243816
1a,pinn_actor,actor,False,False,True,0.05,789,stochastic,85.60092000000031,140.41436076866813,0.0,0.0,15.0500766319183,5.633751046264713
1a,pinn_actor,actor,False,False,True,0.05,999,deterministic,227.4860000000027,87.6355201958661,0.0,0.0,12.549986202939765,2.6259395450770517
1a,pinn_actor,actor,False,False,True,0.05,999,stochastic,215.3776800000024,103.49996590075625,0.0,0.0,15.39100307729308,3.0165735158847102
1a,pinn_actor,actor,False,False,True,0.1,42,deterministic,3.5681599999997418,88.6489130253404,0.0,0.0,16.768649525688566,3.713068762225025
1a,pinn_actor,actor,False,False,True,0.1,42,stochastic,-51.9876600000001,94.48422119054753,0.0,0.0,17.185687211766993,4.144031346952201
1a,pinn_actor,actor,False,False,True,0.1,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_actor,actor,False,False,True,0.1,123,stochastic,-54.30892000000033,52.77717299092136,0.0,0.0,20.666852390698367,5.417037062404328
1a,pinn_actor,actor,False,False,True,0.1,456,deterministic,248.759880000002,91.60233223704404,0.0,0.0,20.256654389028462,2.9600189878917877
1a,pinn_actor,actor,False,False,True,0.1,456,stochastic,74.92240000000011,135.49206055204888,0.0,0.0,14.261256688286005,5.003776563917543
1a,pinn_actor,actor,False,False,True,0.1,789,deterministic,132.65580000000028,74.34644419688115,0.06,0.0,71.39179258112195,0.8402261400323192
1a,pinn_actor,actor,False,False,True,0.1,789,stochastic,179.33767999999978,69.05858194067943,0.0,0.0,38.548674383086876,3.6639261367807694
1a,pinn_actor,actor,False,False,True,0.1,999,deterministic,153.32021999999927,90.93420253090488,0.0,0.0,40.61210044319197,0.9195044475768723
1a,pinn_actor,actor,False,False,True,0.1,999,stochastic,150.00399999999942,89.23431067902078,0.04,0.0,31.04610794605474,1.0485445044100044
1a,pinn_actor,actor,False,False,True,0.2,42,deterministic,45.21427999999996,151.02980121989674,0.0,0.0,9.158754459260246,1.1510043943594592
1a,pinn_actor,actor,False,False,True,0.2,42,stochastic,160.25863999999993,105.56563308496975,0.0,0.0,9.388490372352665,1.4581455330985518
1a,pinn_actor,actor,False,False,True,0.2,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_actor,actor,False,False,True,0.2,123,stochastic,-22.715619999999657,109.69130146586592,0.0,0.0,18.96532135756548,5.226084474908362
1a,pinn_actor,actor,False,False,True,0.2,456,deterministic,66.84526000000022,92.93199527542956,0.06,0.0,10.441637331700438,1.169796202015239
1a,pinn_actor,actor,False,False,True,0.2,456,stochastic,43.04933999999993,51.34392234008244,0.0,0.0,14.237476133203154,5.802240612173018
1a,pinn_actor,actor,False,False,True,0.2,789,deterministic,-42.85101999999973,70.35371970762851,0.0,0.0,18.35128893526521,6.547586279805025
1a,pinn_actor,actor,False,False,True,0.2,789,stochastic,-38.616419999999835,73.75741695913393,0.0,0.0,18.60005181550787,6.554594286787775
1a,pinn_actor,actor,False,False,True,0.2,999,deterministic,68.6302199999995,172.79480536501066,0.0,0.0,15.980459830953262,2.0192644315023474
1a,pinn_actor,actor,False,False,True,0.2,999,stochastic,56.053899999999906,151.4308650603641,0.0,0.0,16.21096093982071,2.431864103101922
1a,pinn_actor,actor,False,False,True,0.5,42,deterministic,226.41958000000224,81.45888837299289,0.0,0.0,12.343389477990328,2.3134455896071606
1a,pinn_actor,actor,False,False,True,0.5,42,stochastic,217.44010000000205,89.4745892767893,0.0,0.0,12.498818829926382,2.6655388457770512
1a,pinn_actor,actor,False,False,True,0.5,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_actor,actor,False,False,True,0.5,123,stochastic,-55.88650000000032,55.95312831013148,0.0,0.0,20.69998113044885,5.412058246437777
1a,pinn_actor,actor,False,False,True,0.5,456,deterministic,-47.720000000000276,50.20878010866266,0.0,0.0,20.99949939163695,5.9955477405702835
1a,pinn_actor,actor,False,False,True,0.5,456,stochastic,-47.66310000000027,50.32922607084316,0.0,0.0,20.993919911028485,5.994818093032111
1a,pinn_actor,actor,False,False,True,0.5,789,deterministic,118.69659999999949,87.60842881298585,0.04,0.0,80.10836181126119,0.7487546874805389
1a,pinn_actor,actor,False,False,True,0.5,789,stochastic,139.55299999999957,81.91413561797496,0.02,0.0,72.99176308436668,1.1411378514862895
1a,pinn_actor,actor,False,False,True,0.5,999,deterministic,-12.931739999999609,140.75410575522258,0.0,0.0,17.18628335542112,3.9110099299533596
1a,pinn_actor,actor,False,False,True,0.5,999,stochastic,-31.556459999999888,110.68904156838838,0.0,0.0,18.437797169050505,4.6089730144177405
1a,pinn_actor,actor,False,False,True,1.0,42,deterministic,109.03420000000108,155.0719750785429,0.0,0.0,9.503279450155947,1.4925140603119962
1a,pinn_actor,actor,False,False,True,1.0,42,stochastic,125.65826000000028,139.83365941929898,0.0,0.0,10.006501196106031,2.115507857062961
1a,pinn_actor,actor,False,False,True,1.0,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_actor,actor,False,False,True,1.0,123,stochastic,-54.384860000000316,52.240914845745564,0.0,0.0,20.76880210026738,5.417431732184862
1a,pinn_actor,actor,False,False,True,1.0,456,deterministic,4.814639999999961,71.09559934672755,0.0,0.0,16.755164685452026,5.995243744020965
1a,pinn_actor,actor,False,False,True,1.0,456,stochastic,1.4683599999999368,74.6068050364737,0.0,0.0,16.62634304296519,5.9832029302497185
1a,pinn_actor,actor,False,False,True,1.0,789,deterministic,73.26824000000038,140.86307777988765,0.0,0.0,14.673301775808,5.449985143558511
1a,pinn_actor,actor,False,False,True,1.0,789,stochastic,27.097559999999714,116.03944221826647,0.0,0.0,15.077689951485103,5.85403528954536
1a,pinn_actor,actor,False,False,True,1.0,999,deterministic,64.22169999999954,115.68988246432778,0.0,0.0,12.191621044882277,4.457864319599537
1a,pinn_actor,actor,False,False,True,1.0,999,stochastic,94.30395999999949,118.02671307038233,0.0,0.0,12.01601644461669,4.3772043802293314
1a,pinn_both,both,False,False,True,0.001,42,deterministic,-31.958480000000126,94.3022328274873,0.0,0.0,14.783722803779023,4.243526531186689
1a,pinn_both,both,False,False,True,0.001,42,stochastic,-35.00679999999995,110.92608602776896,0.0,0.0,16.83559714306473,4.236993714763177
1a,pinn_both,both,False,False,True,0.001,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_both,both,False,False,True,0.001,123,stochastic,-53.972480000000274,61.567239284619866,0.0,0.0,20.281820149617335,5.410194227052905
1a,pinn_both,both,False,False,True,0.001,456,deterministic,173.81923999999952,107.84289541320018,0.02,0.0,30.870384028867647,1.5260941369011527
1a,pinn_both,both,False,False,True,0.001,456,stochastic,201.14193999999975,89.3035809753249,0.0,0.0,17.731245151554962,1.6595675836856696
1a,pinn_both,both,False,False,True,0.001,789,deterministic,97.66190000000068,151.34274447455434,0.0,0.0,14.660698989935174,5.232369029761261
1a,pinn_both,both,False,False,True,0.001,789,stochastic,37.39240000000007,128.64591613556962,0.0,0.0,19.396264501624085,6.022280645605933
1a,pinn_both,both,False,False,True,0.001,999,deterministic,103.54221999999908,88.3921740337439,0.04,0.0,11.296831069886586,1.0150371721458675
1a,pinn_both,both,False,False,True,0.001,999,stochastic,82.51407999999948,85.32922128364709,0.0,0.0,9.997377042030742,2.4800289946642
1a,pinn_both,both,False,False,True,0.01,42,deterministic,102.5644000000009,182.73752657043505,0.0,0.0,12.131194135817413,2.487767687537507
1a,pinn_both,both,False,False,True,0.01,42,stochastic,56.75328000000052,161.80365786694026,0.0,0.0,13.103450814524486,3.4437479245715177
1a,pinn_both,both,False,False,True,0.01,123,deterministic,-5.726599999999491,128.87681124407095,0.0,0.0,18.00766281656416,4.923846357195936
1a,pinn_both,both,False,False,True,0.01,123,stochastic,-41.67647999999937,97.18325992726066,0.0,0.0,18.87247053710656,5.319290252318249
1a,pinn_both,both,False,False,True,0.01,456,deterministic,-47.720000000000276,50.20878010866266,0.0,0.0,20.99949939163695,5.9955477405702835
1a,pinn_both,both,False,False,True,0.01,456,stochastic,-47.55194000000028,51.61636683665791,0.0,0.0,20.91590358590058,5.993650757587889
1a,pinn_both,both,False,False,True,0.01,789,deterministic,127.96773999999984,81.42834614280434,0.04,0.0,108.07120017289371,0.6808705958469004
1a,pinn_both,both,False,False,True,0.01,789,stochastic,122.99339999999943,94.1730639212721,0.04,0.0,92.7911729618176,0.7617218643907845
1a,pinn_both,both,False,False,True,0.01,999,deterministic,5.097579999999961,140.7550896300508,0.0,0.0,16.9066873623199,3.431025941497252
1a,pinn_both,both,False,False,True,0.01,999,stochastic,-7.174960000000079,134.08854919059473,0.0,0.0,17.16103240803392,3.600848767386044
1a,pinn_both,both,False,False,True,0.05,42,deterministic,110.11019999999994,72.51676042764176,0.0,0.0,66.89715529419541,0.7818615897314141
1a,pinn_both,both,False,False,True,0.05,42,stochastic,132.06319999999963,110.58051234173226,0.0,0.0,10.086901252489671,1.191752074608215
1a,pinn_both,both,False,False,True,0.05,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_both,both,False,False,True,0.05,123,stochastic,-54.53092000000032,53.62149455688119,0.0,0.0,21.3631630290097,5.416313312088319
1a,pinn_both,both,False,False,True,0.05,456,deterministic,-47.720000000000276,50.20878010866266,0.0,0.0,20.99949939163695,5.9955477405702835
1a,pinn_both,both,False,False,True,0.05,456,stochastic,-48.14960000000032,53.454513219746374,0.0,0.0,20.79028517192713,5.993150609465875
1a,pinn_both,both,False,False,True,0.05,789,deterministic,248.7750400000027,107.40836510029683,0.0,0.0,12.954326344390099,3.64881319221598
1a,pinn_both,both,False,False,True,0.05,789,stochastic,112.08378000000064,173.181319156114,0.0,0.0,15.142418869344224,5.925800489370484
1a,pinn_both,both,False,False,True,0.05,999,deterministic,-37.70352000000051,54.20226219310067,0.0,0.0,18.16193618553449,4.7501586106183895
1a,pinn_both,both,False,False,True,0.05,999,stochastic,-54.80580000000026,65.61781433086612,0.0,0.0,18.650805497827243,4.762714440832061
1a,pinn_both,both,False,False,True,0.1,42,deterministic,136.32108000000167,155.53414776657226,0.0,0.0,12.27157362653552,2.4643239672438284
1a,pinn_both,both,False,False,True,0.1,42,stochastic,81.58032000000046,171.458598830207,0.0,0.0,12.474469546876847,2.917159245527815
1a,pinn_both,both,False,False,True,0.1,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_both,both,False,False,True,0.1,123,stochastic,-53.80820000000031,51.37939227706026,0.0,0.0,20.799582790348946,5.4205384134106165
1a,pinn_both,both,False,False,True,0.1,456,deterministic,149.6101200000022,96.78746420970924,0.04,0.0,12.59519853424217,1.3194618497992006
1a,pinn_both,both,False,False,True,0.1,456,stochastic,33.36878000000002,125.16494047348738,0.0,0.0,16.68937938809157,5.408325982707005
1a,pinn_both,both,False,False,True,0.1,789,deterministic,-41.6600000000002,48.88910308033922,0.0,0.0,20.08479248712692,6.57245496273051
1a,pinn_both,both,False,False,True,0.1,789,stochastic,-5.008980000000204,102.2973299541069,0.0,0.0,17.392459043547106,6.253679297257481
1a,pinn_both,both,False,False,True,0.1,999,deterministic,-60.40179999999994,77.71377761220953,0.0,0.0,14.359809932582388,4.790088114286706
1a,pinn_both,both,False,False,True,0.1,999,stochastic,-62.540359999999986,76.20645949544158,0.0,0.0,14.879188598689064,4.79914926956158
1a,pinn_both,both,False,False,True,0.2,42,deterministic,64.55683999999927,184.76261594395748,0.0,0.0,17.0722696345346,1.8968226308759162
1a,pinn_both,both,False,False,True,0.2,42,stochastic,32.783019999999595,183.36916184009655,0.0,0.0,16.596400608777316,3.049539986061207
1a,pinn_both,both,False,False,True,0.2,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_both,both,False,False,True,0.2,123,stochastic,-54.598580000000275,60.59617244912122,0.0,0.0,20.48268396246786,5.41113367677143
1a,pinn_both,both,False,False,True,0.2,456,deterministic,-47.720000000000276,50.20878010866266,0.0,0.0,20.99949939163695,5.9955477405702835
1a,pinn_both,both,False,False,True,0.2,456,stochastic,10.002039999999367,114.4871057324729,0.0,0.0,18.20830167108829,5.466232674174164
1a,pinn_both,both,False,False,True,0.2,789,deterministic,44.27890000000055,129.92272065766647,0.0,0.0,14.574021373221237,5.205140887983853
1a,pinn_both,both,False,False,True,0.2,789,stochastic,20.676079999999956,117.54049676410925,0.0,0.0,16.21119969918,5.82365242617358
1a,pinn_both,both,False,False,True,0.2,999,deterministic,-59.90000000000034,50.682245411978705,0.0,0.0,19.886503326673974,4.853606546146868
1a,pinn_both,both,False,False,True,0.2,999,stochastic,-60.98574000000033,52.339824050071435,0.0,0.0,19.74364975865669,4.838802017698802
1a,pinn_both,both,False,False,True,0.5,42,deterministic,-9.234239999999827,123.35664893966049,0.0,0.0,16.22775711368562,3.4050233835929684
1a,pinn_both,both,False,False,True,0.5,42,stochastic,-13.061819999999937,124.71951137471491,0.0,0.0,17.83050741553434,3.4833090399094315
1a,pinn_both,both,False,False,True,0.5,123,deterministic,1.5143599999997408,90.53616846736138,0.0,0.0,12.83157248046659,4.927905440684986
1a,pinn_both,both,False,False,True,0.5,123,stochastic,-51.51524000000002,75.11730634322826,0.0,0.0,21.962543341677033,5.395958453830603
1a,pinn_both,both,False,False,True,0.5,456,deterministic,67.94365999999957,12.61445813122332,0.0,0.0,12.658047627770049,5.4057095079624755
1a,pinn_both,both,False,False,True,0.5,456,stochastic,28.484339999999783,29.982515097710085,0.0,0.0,16.444097182007923,5.859599417731059
1a,pinn_both,both,False,False,True,0.5,789,deterministic,234.17579999999955,88.39979140246851,0.0,0.0,150.01013653221813,2.0645328735957182
1a,pinn_both,both,False,False,True,0.5,789,stochastic,215.8613399999994,102.51945759037379,0.0,0.0,48.168461996026366,2.7975543714868034
1a,pinn_both,both,False,False,True,0.5,999,deterministic,-59.89000000000033,50.682245411978705,0.0,0.0,19.859687139558936,4.853612436510818
1a,pinn_both,both,False,False,True,0.5,999,stochastic,-59.96190000000031,51.82405234917502,0.0,0.0,21.018815110885576,4.851295874911489
1a,pinn_both,both,False,False,True,1.0,42,deterministic,55.38021999999995,173.91384659862965,0.0,0.0,12.133314672625968,1.5662523342221795
1a,pinn_both,both,False,False,True,1.0,42,stochastic,69.98269999999987,165.36774004360714,0.0,0.0,12.186652593858843,2.744394707318849
1a,pinn_both,both,False,False,True,1.0,123,deterministic,-54.02000000000031,51.0268517547383,0.0,0.0,20.81774560148891,5.421040994544151
1a,pinn_both,both,False,False,True,1.0,123,stochastic,-53.35890000000023,52.12929337992247,0.0,0.0,21.479557451954033,5.418620946116132
1a,pinn_both,both,False,False,True,1.0,456,deterministic,-37.44387999999964,84.09613823277253,0.0,0.0,13.346995660267003,5.905311101908593
1a,pinn_both,both,False,False,True,1.0,456,stochastic,-37.77167999999967,84.17180333162402,0.0,0.0,13.373297645771324,5.906235948707502
1a,pinn_both,both,False,False,True,1.0,789,deterministic,214.17941999999857,153.6626715848829,0.0,0.0,18.663851411280515,2.835162737541934
1a,pinn_both,both,False,False,True,1.0,789,stochastic,141.31367999999935,149.47635413341334,0.0,0.0,16.27273967393523,3.7218912264012145
1a,pinn_both,both,False,False,True,1.0,999,deterministic,-59.90000000000034,50.682245411978705,0.0,0.0,19.886503326673974,4.853606546146868
1a,pinn_both,both,False,False,True,1.0,999,stochastic,-59.17594000000011,76.0772874914478,0.0,0.0,20.64351801881868,4.840341145902167
1a,pinn_ego,critic,True,False,True,0.001,42,deterministic,94.90059999999914,106.24984938925842,0.0,0.0,11.486632655322104,1.032179156361799
1a,pinn_ego,critic,True,False,True,0.001,42,stochastic,-8.184719999999933,149.18754197747745,0.0,0.0,15.835069148831296,4.024625817913243
1a,pinn_ego,critic,True,False,True,0.001,123,deterministic,97.23607999999994,116.34220040962573,0.0,0.0,31.366391738479056,0.6946158083042384
1a,pinn_ego,critic,True,False,True,0.001,123,stochastic,99.24075999999987,171.05180961364425,0.0,0.0,16.619376714660927,2.6376085711052046
1a,pinn_ego,critic,True,False,True,0.001,456,deterministic,83.30982000000031,102.97262765078753,0.0,0.0,11.66785279029487,1.7068601660608829
1a,pinn_ego,critic,True,False,True,0.001,456,stochastic,-22.411639999999988,93.19106760516479,0.0,0.0,17.54061762398127,5.887926128942413
1a,pinn_ego,critic,True,False,True,0.001,789,deterministic,156.78644000000196,133.55345348094383,0.0,0.0,36.76004834324803,1.9352940527981184
1a,pinn_ego,critic,True,False,True,0.001,789,stochastic,30.33443999999995,109.31902511862423,0.0,0.0,15.932959826405199,6.33668456364066
1a,pinn_ego,critic,True,False,True,0.001,999,deterministic,135.2105400000009,164.06572668418187,0.0,0.0,19.22010236247374,2.305114486938042
1a,pinn_ego,critic,True,False,True,0.001,999,stochastic,-31.975479999999983,109.67272257516721,0.0,0.0,16.426808838688256,4.668725162035699
1a,pinn_ego,critic,True,False,True,0.01,42,deterministic,73.98295999999999,126.75745222462635,0.0,0.0,12.220697700949051,1.337472098761542
1a,pinn_ego,critic,True,False,True,0.01,42,stochastic,25.25409999999999,157.9986152358621,0.0,0.0,14.402752501641098,3.6012461839434335
1a,pinn_ego,critic,True,False,True,0.01,123,deterministic,32.30860000000025,171.77890281393684,0.0,0.0,12.526457015163665,2.4209073427234213
1a,pinn_ego,critic,True,False,True,0.01,123,stochastic,-14.225839999999959,109.25317108191594,0.0,0.0,16.98526804222295,4.964152802670272
1a,pinn_ego,critic,True,False,True,0.01,456,deterministic,194.7027800000012,154.58264239794832,0.0,0.0,16.678721993081872,3.0638908049997315
1a,pinn_ego,critic,True,False,True,0.01,456,stochastic,53.021420000000106,135.6039646510516,0.0,0.0,16.6979924544202,5.1964835974520165
1a,pinn_ego,critic,True,False,True,0.01,789,deterministic,217.44108000000185,146.1067200985429,0.0,0.0,12.553456083773776,3.6357291916064725
1a,pinn_ego,critic,True,False,True,0.01,789,stochastic,20.856219999999944,92.83797115605012,0.0,0.0,16.464103950536842,6.396027813507016
1a,pinn_ego,critic,True,False,True,0.01,999,deterministic,124.46190000000124,182.07493921177215,0.0,0.0,12.293153469260965,2.727286484540609
1a,pinn_ego,critic,True,False,True,0.01,999,stochastic,10.992720000000062,140.88181090304604,0.0,0.0,15.414243079804898,4.357666828751613
1a,pinn_ego,critic,True,False,True,0.05,42,deterministic,134.31993999999918,82.97665560467247,0.0,0.0,37.36667162060194,0.8148481790176304
1a,pinn_ego,critic,True,False,True,0.05,42,stochastic,60.4430799999999,160.54534265805896,0.0,0.0,12.355425090731705,2.821166608583639
1a,pinn_ego,critic,True,False,True,0.05,123,deterministic,124.63595999999968,100.55653991262001,0.0,0.0,49.93441981439206,0.729998532755908
1a,pinn_ego,critic,True,False,True,0.05,123,stochastic,115.3443999999997,170.68941570759435,0.0,0.0,13.780269149202498,2.4449030119769186
1a,pinn_ego,critic,True,False,True,0.05,456,deterministic,203.09230000000198,144.42451337820168,0.0,0.0,20.19980786212385,2.9597256596897186
1a,pinn_ego,critic,True,False,True,0.05,456,stochastic,18.75707999999999,119.42471982815619,0.0,0.0,16.173674687836936,5.662177073893879
1a,pinn_ego,critic,True,False,True,0.05,789,deterministic,185.95238000000205,106.82767548362968,0.02,0.0,36.74001009959111,1.8947142382026811
1a,pinn_ego,critic,True,False,True,0.05,789,stochastic,65.48023999999991,120.39511329112322,0.0,0.0,14.060756643192843,5.739654788860371
1a,pinn_ego,critic,True,False,True,0.05,999,deterministic,156.56078000000127,154.2302396227535,0.0,0.0,11.97652056241242,2.609327825722596
1a,pinn_ego,critic,True,False,True,0.05,999,stochastic,-23.97612000000006,115.34022684677522,0.0,0.0,15.783679410234386,4.6155112051071026
1a,pinn_ego,critic,True,False,True,0.1,42,deterministic,106.90300000000032,136.2854313412851,0.0,0.0,9.84998371965479,1.529240330032873
1a,pinn_ego,critic,True,False,True,0.1,42,stochastic,-11.354560000000033,115.56133927437152,0.0,0.0,14.621380138652416,4.181312971287908
1a,pinn_ego,critic,True,False,True,0.1,123,deterministic,37.59252000000019,109.48523043867468,0.0,0.0,10.935824884587847,1.3146856972436343
1a,pinn_ego,critic,True,False,True,0.1,123,stochastic,45.60979999999988,146.1420958717917,0.0,0.0,16.504214030594238,3.983859045420264
1a,pinn_ego,critic,True,False,True,0.1,456,deterministic,188.14722000000188,119.28214324035145,0.0,0.0,12.792554603820966,2.35722228492992
1a,pinn_ego,critic,True,False,True,0.1,456,stochastic,-17.881180000000008,97.80699966744506,0.0,0.0,17.237671862857045,5.905026158694405
1a,pinn_ego,critic,True,False,True,0.1,789,deterministic,198.97070000000193,155.69197164134812,0.0,0.0,48.5837669405343,2.567741495277011
1a,pinn_ego,critic,True,False,True,0.1,789,stochastic,72.2793,137.9120248741567,0.0,0.0,15.36497302848933,6.145727365274911
1a,pinn_ego,critic,True,False,True,0.1,999,deterministic,163.43012000000135,142.29781529112074,0.0,0.0,11.947120250829435,2.6070384614249247
1a,pinn_ego,critic,True,False,True,0.1,999,stochastic,-21.673160000000024,121.63563178137555,0.0,0.0,15.88368064167959,4.5335430109811075
1a,pinn_ego,critic,True,False,True,0.2,42,deterministic,114.15876000000063,150.4384812035226,0.0,0.0,11.668766799541084,2.1337176769185247
1a,pinn_ego,critic,True,False,True,0.2,42,stochastic,14.922540000000017,132.6101373191673,0.0,0.0,13.784358812039061,3.8510639092746963
1a,pinn_ego,critic,True,False,True,0.2,123,deterministic,0.712620000000166,70.60232977002666,0.0,0.0,8.890789590657171,0.5803866174519646
1a,pinn_ego,critic,True,False,True,0.2,123,stochastic,56.760159999999836,152.28400821574917,0.0,0.0,15.694931968133401,3.754229002726754
1a,pinn_ego,critic,True,False,True,0.2,456,deterministic,112.70002000000035,161.1709030065285,0.0,0.0,14.83887155472264,2.043156266502463
1a,pinn_ego,critic,True,False,True,0.2,456,stochastic,21.12440000000004,116.4948665868158,0.0,0.0,16.59175582169208,5.441758383271012
1a,pinn_ego,critic,True,False,True,0.2,789,deterministic,191.96236000000192,178.506229655973,0.0,0.0,12.497198313921176,3.6190952161716092
1a,pinn_ego,critic,True,False,True,0.2,789,stochastic,38.11779999999993,113.67336331946899,0.0,0.0,15.106046011788983,6.058661030210378
1a,pinn_ego,critic,True,False,True,0.2,999,deterministic,207.37618000000236,107.52934973684036,0.0,0.0,12.40235018577426,2.648416506405093
1a,pinn_ego,critic,True,False,True,0.2,999,stochastic,4.281040000000015,143.1598094304347,0.0,0.0,15.327664671136114,4.348296410957724
1a,pinn_ego,critic,True,False,True,0.5,42,deterministic,92.40350000000008,129.42223839684553,0.0,0.0,49.227089463651076,1.1399525769490997
1a,pinn_ego,critic,True,False,True,0.5,42,stochastic,77.26503999999987,171.75609438805486,0.0,0.0,11.960524356446763,2.6864184716178716
1a,pinn_ego,critic,True,False,True,0.5,123,deterministic,107.38903999999991,144.63913779056642,0.0,0.0,13.199677776429912,2.094938909444264
1a,pinn_ego,critic,True,False,True,0.5,123,stochastic,52.65739999999985,149.06702075724186,0.0,0.0,17.147780219293494,3.8705165295526034
1a,pinn_ego,critic,True,False,True,0.5,456,deterministic,174.0393800000011,81.56470298698856,0.04,0.0,25.51491135561142,1.2257651467928141
1a,pinn_ego,critic,True,False,True,0.5,456,stochastic,-10.54472000000002,99.8878052228679,0.0,0.0,16.51172737184735,5.896595343094925
1a,pinn_ego,critic,True,False,True,0.5,789,deterministic,261.84310000000215,85.36179543220776,0.0,0.0,12.791604627887127,3.5223193183637345
1a,pinn_ego,critic,True,False,True,0.5,789,stochastic,100.0209,143.75212929445618,0.0,0.0,13.736932481047791,5.21728930230299
1a,pinn_ego,critic,True,False,True,0.5,999,deterministic,146.89146000000147,165.07431775684816,0.0,0.0,13.698065624713818,2.6965130812291562
1a,pinn_ego,critic,True,False,True,0.5,999,stochastic,-12.788180000000118,122.2970592546999,0.0,0.0,15.406895593215488,4.561536966276684
1a,pinn_ego,critic,True,False,True,1.0,42,deterministic,82.37822000000115,129.9711165307578,0.0,0.0,9.737039465075865,1.2047419325951716
