method,scenario,maneuver,seed,machine,intent,n_iters,window_iters,residual_early,residual_late,residual_ratio,distill_early,distill_late
cbf_aux,1a,right_stem,42,cmu1_p2,True,98,10,0.01943773,0.00687659,0.353775,150.57327985,87.6067421
cbf_aux,1a,right_stem,42,cmu1_p2,False,98,10,0.03746334,0.05277333,1.408666,11.88619013,73.84392242
cbf_aux,1a,right_stem,123,cmu1_p2,True,98,10,0.13539291,0.02087686,0.154195,3.96362493,30.43823109
cbf_aux,1a,right_stem,123,cmu1_p2,False,98,10,0.05546045,0.00276309,0.049821,112.52322603,141.94135971
cbf_aux,1a,right_stem,456,cmu1_p2,True,98,10,0.03652072,0.02035483,0.55735,26.91668016,98.75807114
cbf_aux,1a,right_stem,456,cmu1_p2,False,98,10,0.00245303,0.09640221,39.299264,23.44156503,148.83947258
cbf_aux,1a,right_stem,789,cmu1_p2,True,98,10,0.01013457,19.88628488,1962.223374,41.3719742,84.66679382
cbf_aux,1a,right_stem,789,cmu1_p2,False,98,10,0.02135065,0.07725682,3.618476,110.84365058,92.13885651
cbf_aux,1a,right_stem,999,cmu1_p2,True,98,10,0.01932129,0.06352798,3.287978,2.22212037,75.32849197
cbf_aux,1a,right_stem,999,cmu1_p2,False,98,10,0.02391388,0.17208513,7.196035,121.39813649,107.7811142
cbf_aux,1a,right_stem,1111,cmu1_p2,True,98,10,0.06327207,0.06608094,1.044394,65.89918595,83.48432159
cbf_aux,1a,right_stem,1111,cmu1_p2,False,98,10,0.01100919,0.04320894,3.924808,39.15335863,82.5920599
cbf_aux,1a,right_stem,2222,cmu1_p2,True,98,10,0.21222823,0.10253024,0.483113,5.93431686,103.28389988
cbf_aux,1a,right_stem,2222,cmu1_p2,False,98,10,0.03555743,49.52315063,1392.765061,98.61172177,82.43908615
cbf_aux,1a,right_stem,3333,cmu1_p2,True,98,10,0.01574242,0.0,0.0,0.74963769,21.48466034
cbf_aux,1a,right_stem,3333,cmu1_p2,False,98,10,0.01638117,0.00406522,0.248164,27.11151495,90.81556053
cbf_aux,1a,right_stem,4444,cmu1_p2,True,98,10,5.69187975,0.12421654,0.021823,135.95683484,85.62478294
cbf_aux,1a,right_stem,4444,cmu1_p2,False,98,10,0.17307759,0.0945463,0.546265,76.44817681,64.6321413
cbf_aux,1a,right_stem,5555,cmu1_p2,True,98,10,0.04338671,0.0,0.0,3.42564169,57.78943195
cbf_aux,1a,right_stem,5555,cmu1_p2,False,98,10,0.06487433,0.04889825,0.753738,7.09395807,114.41486397
cbf_aux,1a,stem_left,42,cmu1_p2,True,98,10,0.10039641,0.2437061,2.427439,281.24394062,94.4821125
cbf_aux,1a,stem_left,42,cmu1_p2,False,98,10,0.19676698,0.28360849,1.441342,4.52756446,215.66139832
cbf_aux,1a,stem_left,123,cmu1_p2,True,98,10,0.00012389,0.02311114,186.540451,5.21057685,101.39751816
cbf_aux,1a,stem_left,123,cmu1_p2,False,98,10,0.01688653,0.01348711,0.798691,83.92864714,85.73685684
cbf_aux,1a,stem_left,456,cmu1_p2,True,98,10,0.02585692,0.02965357,1.146833,19.35348979,103.11462097
cbf_aux,1a,stem_left,456,cmu1_p2,False,98,10,0.06770985,0.05330874,0.787311,29.75788062,115.04987793
cbf_aux,1a,stem_left,789,cmu1_p2,True,98,10,0.01026746,0.00944822,0.92021,48.76228758,85.34655952
cbf_aux,1a,stem_left,789,cmu1_p2,False,98,10,0.04612044,0.08004591,1.735584,225.49071124,128.66481018
cbf_aux,1a,stem_left,999,cmu1_p2,True,98,10,0.00947061,0.29155275,30.785004,15.17352058,108.79767075
cbf_aux,1a,stem_left,999,cmu1_p2,False,98,10,0.0076104,0.01279673,1.681479,38.02863176,66.19808807
cbf_aux,1a,stem_left,1111,cmu1_p2,True,98,10,0.13207872,28.00439676,212.028069,78.63741589,125.00395927
cbf_aux,1a,stem_left,1111,cmu1_p2,False,98,10,0.08190393,0.19457103,2.375601,59.46336446,175.7447052
cbf_aux,1a,stem_left,2222,cmu1_p2,True,98,10,0.00541813,0.0092195,1.7016,23.68207542,78.31570549
cbf_aux,1a,stem_left,2222,cmu1_p2,False,98,10,0.02143596,0.00143244,0.066824,146.2834232,59.32396355
cbf_aux,1a,stem_left,3333,cmu1_p2,True,98,10,0.0,0.40877326,,0.56545494,103.19799595
cbf_aux,1a,stem_left,3333,cmu1_p2,False,98,10,0.20640371,0.04157153,0.201409,41.56941432,70.30434532
cbf_aux,1a,stem_left,4444,cmu1_p2,True,98,10,0.0109532,0.04003989,3.655543,86.70524591,85.71086044
cbf_aux,1a,stem_left,4444,cmu1_p2,False,98,10,0.18366183,0.12067324,0.65704,121.3509002,146.69396935
cbf_aux,1a,stem_left,5555,cmu1_p2,True,98,10,0.21727071,0.03945309,0.181585,2.39149221,103.27257614
cbf_aux,1a,stem_left,5555,cmu1_p2,False,98,10,0.00877721,0.49797539,56.735066,3.09459835,103.65770397
cbf_aux,1a,stem_right,42,cmu1_p2,True,98,10,0.04380862,0.0,0.0,204.82720883,87.97865429
cbf_aux,1a,stem_right,42,cmu1_p2,False,98,10,0.33302382,0.00056554,0.001698,11.50688704,63.41415291
cbf_aux,1a,stem_right,123,cmu1_p2,True,98,10,0.02519625,0.00043249,0.017165,1.32313318,82.14320335
cbf_aux,1a,stem_right,123,cmu1_p2,False,98,10,3.56958208,0.02899971,0.008124,42.53690925,49.52429314
cbf_aux,1a,stem_right,456,cmu1_p2,True,98,10,0.09862084,0.11189226,1.13457,117.70179449,84.85281887
cbf_aux,1a,stem_right,456,cmu1_p2,False,98,10,0.00565377,0.00935352,1.654386,17.56424046,92.29015579
cbf_aux,1a,stem_right,789,cmu1_p2,True,98,10,0.02095944,0.47019229,22.433442,36.26198894,80.95498543
cbf_aux,1a,stem_right,789,cmu1_p2,False,98,10,0.30704139,0.01829348,0.05958,221.29648274,72.46293449
cbf_aux,1a,stem_right,999,cmu1_p2,True,98,10,0.00572395,0.29251369,51.103437,19.09553333,111.25402565
cbf_aux,1a,stem_right,999,cmu1_p2,False,98,10,0.05396617,0.00691749,0.128182,171.52485226,73.97308769
cbf_aux,1a,stem_right,1111,cmu1_p2,True,98,10,0.01911474,0.0,0.0,93.40330949,80.59470272
cbf_aux,1a,stem_right,1111,cmu1_p2,False,98,10,0.04204788,0.07224033,1.718049,12.65009822,35.04379311
cbf_aux,1a,stem_right,2222,cmu1_p2,True,98,10,0.00444454,0.01277054,2.873307,2.83468149,72.772369
cbf_aux,1a,stem_right,2222,cmu1_p2,False,98,10,1.44152386,0.0,0.0,143.29418739,296.69629288
cbf_aux,1a,stem_right,3333,cmu1_p2,False,98,10,0.16291843,0.1374959,0.843955,23.48381862,138.11912422
cbf_aux,1a,stem_right,4444,cmu1_p2,True,98,10,0.00890573,0.22933957,25.751921,133.74863105,67.71105938
cbf_aux,1a,stem_right,4444,cmu1_p2,False,98,10,0.71526734,0.00036781,0.000514,52.11584939,60.38450718
cbf_aux,1a,stem_right,5555,cmu1_p2,True,98,10,0.00239368,0.01471969,6.149393,2.26054058,94.63811569
cbf_aux,1a,stem_right,5555,cmu1_p2,False,98,10,0.07636383,0.00747122,0.097837,65.95280184,90.10523224
cbf_aux,1b,stem_left,42,cmu2_p2,False,98,10,0.19960326,0.0,0.0,14.43571108,1.98334514
cbf_aux,1b,stem_left,123,cmu2_p2,True,25,2,0.23632036,0.10922502,0.46219,33.61146259,20.24722099
cbf_aux,1b,stem_left,123,cmu2_p2,False,98,10,0.46399261,0.0,0.0,67.3130566,2.40705572
cbf_aux,1b,stem_left,456,cmu2_p2,False,98,10,0.11823059,0.07358352,0.622373,7.61043894,42.28415146
cbf_aux,1b,stem_left,789,cmu2_p2,False,98,10,0.25113117,0.0,0.0,78.21875721,13.34010164
cbf_aux,1b,stem_left,999,babel-x5-28,True,25,2,0.27475974,0.0,0.0,58.30618477,38.14509201
cbf_aux,1b,stem_left,999,cmu2_p2,False,98,10,0.14078918,0.0,0.0,14.70863077,4.02098548
cbf_aux,1b,stem_left,1111,cmu2_p2,True,25,2,0.10581271,0.0,0.0,31.84612465,22.50370121
cbf_aux,1b,stem_left,1111,cmu2_p2,False,98,10,0.19708163,0.21793502,1.105811,10.10294865,41.29624062
cbf_aux,1b,stem_left,2222,cmu2_p2,False,98,10,1.22169912,0.0,0.0,36.4573818,2.35663029
cbf_aux,1b,stem_left,3333,cmu2_p2,True,25,2,0.07417365,0.08817085,1.188709,36.43021393,34.68687534
cbf_aux,1b,stem_left,3333,cmu2_p2,False,98,10,0.13451198,0.0,0.0,11.82782025,3.26141555
cbf_aux,1b,stem_left,4444,cmu2_p2,False,98,10,0.28548777,0.0,0.0,15.36451695,2.60268165
cbf_aux,1b,stem_left,5555,babel-s9-32,True,25,2,0.06125133,0.02515307,0.410653,23.35137653,27.79438114
cbf_aux,1b,stem_left,5555,cmu2_p2,False,98,10,0.07119738,0.04676251,0.656801,25.27998876,9.06166413
cbf_aux,1b,stem_right,42,cmu2_p2,True,25,2,0.00513859,0.31678198,61.647669,49.37982178,49.75536919
cbf_aux,1b,stem_right,42,cmu2_p2,False,98,10,0.12627741,0.0721623,0.571459,10.62480461,34.33038692
cbf_aux,1b,stem_right,123,cmu2_p2,True,25,2,0.01589415,0.01623582,1.021496,23.67611313,33.41368484
cbf_aux,1b,stem_right,123,cmu2_p2,False,98,10,0.06639206,0.28796421,4.337329,76.01684104,34.25611324
cbf_aux,1b,stem_right,456,cmu2_p2,True,25,2,0.0,0.0725878,,22.77153206,28.46836662
cbf_aux,1b,stem_right,456,cmu2_p2,False,98,10,0.19432614,4.07875344,20.989217,7.23736429,34.93736658
cbf_aux,1b,stem_right,789,cmu2_p2,True,25,2,0.13538289,0.14959884,1.105005,23.99421406,19.31191301
cbf_aux,1b,stem_right,789,cmu2_p2,False,98,10,0.56311308,0.32790245,0.582303,35.83918675,34.16508923
cbf_aux,1b,stem_right,999,cmu2_p2,True,25,2,0.16037386,0.338107,2.108243,23.51141834,20.00712395
cbf_aux,1b,stem_right,999,cmu2_p2,False,98,10,0.12801929,0.12409612,0.969355,11.02093758,42.99935532
cbf_aux,1b,stem_right,1111,cmu2_p2,True,25,2,0.0,0.16583592,,43.47984314,40.59052181
cbf_aux,1b,stem_right,1111,cmu2_p2,False,98,10,0.30174743,0.11419749,0.378454,8.51790601,28.13430319
cbf_aux,1b,stem_right,2222,babel-x5-28,True,25,2,0.12053639,0.11813423,0.980071,36.1384697,38.2543993
cbf_aux,1b,stem_right,2222,cmu2_p2,False,98,10,0.24889069,0.34185818,1.373527,18.46814311,24.64344244
cbf_aux,1b,stem_right,3333,babel-x5-28,True,25,2,0.04332493,0.32810789,7.57319,32.40664959,27.2969389
cbf_aux,1b,stem_right,3333,cmu2_p2,False,98,10,0.29188818,0.16515328,0.56581,19.51784994,33.7390399
cbf_aux,1b,stem_right,4444,cmu2_p2,True,25,2,0.18071139,0.06058179,0.335241,49.62966347,31.78777885
cbf_aux,1b,stem_right,4444,cmu2_p2,False,98,10,0.17197874,0.14646763,0.851661,19.83412445,28.87037525
cbf_aux,1b,stem_right,5555,babel-x5-28,True,25,2,0.59027837,0.08541758,0.144707,39.66019058,30.91642666
cbf_aux,1b,stem_right,5555,cmu2_p2,False,98,10,0.10640712,0.36740413,3.452815,17.97360125,13.00206664
cbf_aux,2,stem_left,42,babel-x5-28,True,25,2,0.11697489,0.00310023,0.026503,53.84510612,67.2443676
cbf_aux,2,stem_left,42,cmu2_p2,False,98,10,0.02551241,0.01604629,0.62896,13.22881913,28.82767849
cbf_aux,2,stem_left,123,babel-x5-28,True,25,2,0.0,0.18792068,,16.14309168,12.8772645
cbf_aux,2,stem_left,123,cmu2_p2,False,98,10,0.30295081,0.0,0.0,25.31778722,85.19023895
cbf_aux,2,stem_left,456,cmu2_p2,True,98,10,0.1354226,0.07935058,0.585948,17.67664573,77.16483803
cbf_aux,2,stem_left,456,cmu2_p2,False,98,10,0.04750193,0.10886931,2.291892,10.89620658,21.91869364
cbf_aux,2,stem_left,789,cmu2_p2,True,98,10,0.06699962,0.0,0.0,36.29033638,74.23343773
cbf_aux,2,stem_left,789,cmu2_p2,False,98,10,0.16038657,0.00196473,0.01225,12.85077268,87.80692635
cbf_aux,2,stem_left,999,cmu2_p2,True,98,10,0.11052235,0.0,0.0,15.6014832,70.2613678
cbf_aux,2,stem_left,999,cmu2_p2,False,98,10,0.06570013,0.08481613,1.290958,8.66667714,16.58679991
cbf_aux,2,stem_left,1111,cmu2_p2,True,49,5,0.0,0.05336679,,84.36623459,80.51458054
cbf_aux,2,stem_left,1111,cmu2_p2,False,98,10,0.02817669,0.0,0.0,8.62525694,74.86744652
cbf_aux,2,stem_left,2222,cmu2_p2,True,98,10,0.04754605,0.08075252,1.698406,6.87986194,80.20355263
cbf_aux,2,stem_left,2222,cmu2_p2,False,98,10,2.22223902,0.0,0.0,30.83698084,75.73928108
cbf_aux,2,stem_left,3333,cmu2_p2,True,49,5,0.04800704,0.01831264,0.381457,17.78509598,48.41728477
cbf_aux,2,stem_left,3333,cmu2_p2,False,98,10,0.03193796,0.030362,0.950655,34.58837294,92.34893074
cbf_aux,2,stem_left,4444,cmu2_p2,True,98,10,0.11798871,0.0,0.0,45.28104376,70.93507271
cbf_aux,2,stem_left,4444,cmu2_p2,False,98,10,0.26749963,0.0,0.0,35.17166564,77.56820145
cbf_aux,2,stem_left,5555,cmu2_p2,True,49,5,0.0,0.0087744,,91.30742874,73.26051102
cbf_aux,2,stem_left,5555,cmu2_p2,False,98,10,0.02580564,0.0,0.0,29.19916628,80.39145584
cbf_aux,2,stem_right,42,cmu3_p2,True,25,2,0.00017545,0.0,0.0,83.41083145,35.84046364
cbf_aux,2,stem_right,42,cmu3_p2,False,98,10,0.07594203,0.09385747,1.235909,20.1283425,52.20585804
cbf_aux,2,stem_right,123,cmu3_p2,True,98,10,0.28512283,0.0625442,0.219359,11.43020114,35.74996166
cbf_aux,2,stem_right,123,cmu3_p2,False,98,10,0.30916641,0.1510596,0.488603,35.77590427,43.58659239
cbf_aux,2,stem_right,456,cmu3_p2,True,25,2,0.0,0.03168874,,36.77275276,57.38334274
cbf_aux,2,stem_right,456,cmu3_p2,False,98,10,0.16345887,0.08283338,0.506754,16.66377714,74.36772327
cbf_aux,2,stem_right,789,cmu3_p2,True,98,10,0.11527188,0.08520145,0.739135,18.50344707,28.23908195
cbf_aux,2,stem_right,789,cmu3_p2,False,98,10,0.15101775,0.03981578,0.26365,73.83051727,58.40094929
cbf_aux,2,stem_right,999,cmu3_p2,True,25,2,0.09101191,0.0,0.0,60.82434464,26.84396458
cbf_aux,2,stem_right,999,cmu3_p2,False,98,10,0.03931589,0.0860132,2.187747,10.88489497,39.81038036
cbf_aux,2,stem_right,1111,cmu3_p2,True,98,10,0.29151187,0.13367523,0.458558,15.67297037,53.93864441
cbf_aux,2,stem_right,1111,cmu3_p2,False,98,10,0.07274084,0.13435292,1.847008,34.54583607,58.85642509
cbf_aux,2,stem_right,2222,cmu3_p2,False,98,10,0.10509556,0.06108059,0.581191,10.67686749,48.89679222
cbf_aux,2,stem_right,3333,cmu3_p2,True,25,2,0.10732955,0.03121328,0.290817,34.7267189,30.37096214
cbf_aux,2,stem_right,3333,cmu3_p2,False,98,10,0.03367925,0.10045172,2.9826,12.82761745,64.2571722
cbf_aux,2,stem_right,4444,cmu3_p2,True,98,10,0.1210432,0.02055715,0.169833,41.60094937,39.51722698
cbf_aux,2,stem_right,4444,cmu3_p2,False,98,10,0.06254712,0.08111767,1.296905,27.22425339,54.61302414
cbf_aux,2,stem_right,5555,cmu3_p2,True,25,2,0.26739623,0.13024116,0.487072,30.85881138,19.52564621
cbf_aux,2,stem_right,5555,cmu3_p2,False,98,10,0.10764198,0.00953655,0.088595,10.7856208,53.61124535
cbf_aux,2_dense,right_left,42,babel-o9-16,True,98,10,0.12840696,0.01991318,0.155079,7.94431478,22.25058975
cbf_aux,2_dense,right_left,42,cmu3_p2,False,98,10,0.10290759,0.02094489,0.203531,4.77790047,14.72345486
cbf_aux,2_dense,right_left,123,cmu3_p2,True,49,5,0.05230254,0.0,0.0,26.86691093,31.83333206
cbf_aux,2_dense,right_left,123,cmu3_p2,False,98,10,0.22477434,0.0227019,0.100999,20.70035918,148.62006073
cbf_aux,2_dense,right_left,456,cmu3_p2,True,98,10,0.20782962,0.035527,0.170943,6.18988948,21.42550964
cbf_aux,2_dense,right_left,456,cmu3_p2,False,98,10,0.13003127,0.02428039,0.186727,6.92710589,19.93988371
cbf_aux,2_dense,right_left,789,babel-o9-16,True,98,10,0.07811674,0.08819208,1.128978,6.9601275,15.77319288
cbf_aux,2_dense,right_left,789,cmu3_p2,False,98,10,0.04181114,0.18123306,4.334564,8.76172253,22.60588474
cbf_aux,2_dense,right_left,999,cmu3_p2,True,98,10,0.0121655,0.097546,8.018245,2.1448678,22.89259634
cbf_aux,2_dense,right_left,999,cmu3_p2,False,98,10,0.04650606,0.17850151,3.838242,4.02324108,23.92900934
cbf_aux,2_dense,right_left,1111,babel-o9-16,True,98,10,0.03561922,0.09401504,2.639447,3.32536688,19.30490246
cbf_aux,2_dense,right_left,1111,cmu3_p2,False,98,10,0.16917962,0.45807239,2.70761,9.99198942,168.14254913
cbf_aux,2_dense,right_left,2222,cmu3_p2,True,98,10,0.08366495,0.01215626,0.145297,4.10908172,28.4348917
cbf_aux,2_dense,right_left,2222,cmu3_p2,False,98,10,0.17426367,0.25199954,1.446082,5.25489095,19.14747286
cbf_aux,2_dense,right_left,3333,babel-o9-16,True,98,10,0.09544206,0.20973033,2.197462,2.98880597,10.90003939
cbf_aux,2_dense,right_left,3333,cmu3_p2,False,98,10,0.27864354,0.15877182,0.569803,5.18892564,44.28459091
cbf_aux,2_dense,right_left,4444,cmu3_p2,True,98,10,0.05826213,0.02443446,0.419388,4.46042258,16.38494425
cbf_aux,2_dense,right_left,4444,cmu3_p2,False,98,10,0.09428988,0.0,0.0,6.5354694,38.22341051
cbf_aux,2_dense,right_left,5555,cmu3_p2,True,98,10,0.02565927,0.00585668,0.228248,1.29201175,25.73916092
cbf_aux,2_dense,right_left,5555,cmu3_p2,False,98,10,0.08289438,0.10088039,1.216975,3.26231338,11.16470327
cbf_aux,3,left_right,42,babel-o9-16,True,98,10,0.34554852,0.09025607,0.261197,21.55424323,12.0434556
cbf_aux,3,left_right,42,cmu3_p2,False,98,10,0.12103985,0.03812297,0.314962,9.35234956,10.96465168
cbf_aux,3,left_right,123,babel-o9-16,True,98,10,0.11085596,0.06832954,0.616381,9.55647083,21.50688953
cbf_aux,3,left_right,123,cmu3_p2,False,98,10,0.79530811,0.01480951,0.018621,34.23572817,14.81230316
cbf_aux,3,left_right,456,cmu3_p2,True,98,10,0.4945865,0.00066445,0.001343,13.8495979,16.10873117
cbf_aux,3,left_right,456,cmu3_p2,False,98,10,0.0999935,0.05398684,0.539903,16.67222124,13.04145536
cbf_aux,3,left_right,789,cmu3_p2,True,98,10,0.14220023,0.09539457,0.670847,16.13596026,14.92834649
cbf_aux,3,left_right,789,cmu3_p2,False,98,10,0.4322638,0.10804953,0.249962,27.77767807,16.52156081
cbf_aux,3,left_right,999,cmu3_p2,True,98,10,0.09920568,0.1476103,1.487922,21.47807572,15.00478373
cbf_aux,3,left_right,999,cmu3_p2,False,98,10,0.25519462,0.03263992,0.127902,16.99495608,10.31997366
cbf_aux,3,left_right,1111,cmu3_p2,True,98,10,0.17044884,0.2214504,1.299219,16.0274582,18.79004049
cbf_aux,3,left_right,1111,cmu3_p2,False,98,10,0.34550492,0.06237947,0.180546,31.50375185,15.29136992
cbf_aux,3,left_right,2222,cmu3_p2,True,98,10,0.02355003,0.03471677,1.474171,6.68467197,15.45824432
cbf_aux,3,left_right,2222,cmu3_p2,False,98,10,0.10009703,0.08003264,0.799551,16.59163154,11.56476531
cbf_aux,3,left_right,3333,babel-o9-16,True,98,10,0.12600097,0.08885358,0.705182,7.09004158,10.57508368
cbf_aux,3,left_right,3333,cmu3_p2,False,98,10,0.16164833,0.22440155,1.388208,15.12334061,17.81477308
cbf_aux,3,left_right,4444,cmu3_p2,True,98,10,0.12505299,0.05399993,0.431816,20.15458914,10.69550805
cbf_aux,3,left_right,4444,cmu3_p2,False,98,10,0.530757,0.05854924,0.110313,27.79593115,19.97757454
cbf_aux,3,left_right,5555,cmu3_p2,True,98,10,0.23368717,0.0577877,0.247287,11.11916977,10.03263054
cbf_aux,3,left_right,5555,cmu3_p2,False,98,10,0.53745975,0.08440588,0.157046,16.29783677,12.47669907
cbf_aux,3,right_left,42,cmu4_p2,True,25,2,0.0539313,0.0,0.0,83.19956779,62.15383911
cbf_aux,3,right_left,42,cmu4_p2,False,98,10,0.03319941,0.01439474,0.433584,1.1255162,37.96984921
cbf_aux,3,right_left,123,babel-w9-32,True,25,2,0.06746853,0.0,0.0,19.65267372,22.07146931
cbf_aux,3,right_left,123,cmu4_p2,False,98,10,0.29500036,0.15711732,0.5326,58.8376353,92.29110756
cbf_aux,3,right_left,456,babel-w9-32,True,25,2,0.00837863,0.0,0.0,28.05077648,43.13666153
cbf_aux,3,right_left,456,cmu4_p2,False,98,10,0.07507993,0.41010937,5.462304,9.24119492,23.8244585
cbf_aux,3,right_left,789,babel-w9-32,True,25,2,0.53852028,0.0,0.0,52.00739479,96.12911224
cbf_aux,3,right_left,789,cmu4_p2,False,98,10,0.02845565,0.12641959,4.442689,45.0592768,82.53476982
cbf_aux,3,right_left,999,babel-w9-32,True,25,2,0.01774515,0.0,0.0,23.7273531,37.31573677
cbf_aux,3,right_left,999,cmu4_p2,False,98,10,0.04119083,0.07165097,1.739488,12.66304851,49.26142197
cbf_aux,3,right_left,1111,cmu4_p2,False,98,10,0.28871381,0.01803692,0.062473,17.5236685,40.51783619
cbf_aux,3,right_left,2222,cmu4_p2,False,98,10,0.06829139,0.0,0.0,4.73004504,18.52483101
cbf_aux,3,right_left,3333,babel-w9-32,True,49,5,0.12943861,0.0,0.0,51.05438881,112.46418457
cbf_aux,3,right_left,3333,cmu4_p2,False,98,10,0.01054931,0.0,0.0,4.10620207,87.80157471
cbf_aux,3,right_left,4444,babel-w9-32,True,25,2,0.11407369,0.0,0.0,327.21868134,12.27187443
cbf_aux,3,right_left,4444,cmu4_p2,False,98,10,0.07174295,0.0,0.0,6.58555802,69.31554375
cbf_aux,3,right_left,5555,cmu4_p2,False,98,10,0.0117534,0.10225212,8.699795,3.55791864,21.19082384
cbf_aux,4,stem_left,42,babel-w9-32,True,49,5,0.0,0.05308346,,126.05140076,212.78810425
cbf_aux,4,stem_left,42,cmu4_p2,False,98,10,0.04014279,1.45000974,36.121304,6.6253479,121.83281746
cbf_aux,4,stem_left,123,babel-w9-32,True,25,2,0.5740931,0.0,0.0,132.94068146,302.00765991
cbf_aux,4,stem_left,123,cmu4_p2,False,98,10,0.19827681,0.13020589,0.656687,141.20887368,111.59813881
cbf_aux,4,stem_left,456,cmu4_p2,False,98,10,0.12801507,0.0,0.0,12.11058536,100.96090088
cbf_aux,4,stem_left,789,babel-w9-32,True,25,2,0.0,0.21825157,,210.59378052,154.54050064
cbf_aux,4,stem_left,789,cmu4_p2,False,98,10,0.05925925,0.0,0.0,42.14080231,105.72644958
cbf_aux,4,stem_left,999,cmu4_p2,True,98,10,0.05958391,0.04406233,0.739501,8.53231094,34.2692028
cbf_aux,4,stem_left,999,cmu4_p2,False,98,10,0.15347009,0.0,0.0,28.33924556,266.3807724
cbf_aux,4,stem_left,1111,cmu4_p2,False,98,10,0.10530669,0.13193589,1.252873,17.96781785,139.60322189
cbf_aux,4,stem_left,2222,cmu4_p2,False,98,10,0.04855459,0.06818491,1.404294,7.34705727,134.70195084
cbf_aux,4,stem_left,3333,cmu4_p2,False,98,10,0.18501898,0.06818205,0.368514,30.06186239,151.95604248
cbf_aux,4,stem_left,4444,babel-w9-32,True,49,5,0.3242631,0.0,0.0,123.77422638,160.68207245
cbf_aux,4,stem_left,4444,cmu4_p2,False,98,10,0.10613862,0.0,0.0,16.77757866,136.27934418
cbf_aux,4,stem_left,5555,cmu4_p2,False,98,10,0.03876672,0.0873409,2.252986,10.24830474,35.56200562
cbf_aux,4,stem_right,42,cmu4_p2,False,98,10,0.11990531,0.08868596,0.739633,14.7839878,85.26159744
cbf_aux,4,stem_right,123,babel-w9-32,True,49,5,0.04178957,0.16508947,3.950495,113.68014832,70.86122818
cbf_aux,4,stem_right,123,cmu4_p2,False,98,10,0.0985304,0.20856375,2.116745,55.83292109,87.57942238
cbf_aux,4,stem_right,456,babel-w9-32,True,49,5,0.00296612,0.03614665,12.186493,43.40992355,54.10687904
cbf_aux,4,stem_right,456,cmu4_p2,False,98,10,0.02982802,0.06251611,2.095885,10.88064564,33.6292944
cbf_aux,4,stem_right,789,babel-w9-32,True,49,5,0.03579087,0.02822959,0.788737,50.99046593,38.98757629
cbf_aux,4,stem_right,789,cmu4_p2,False,98,10,0.14004461,0.0049702,0.03549,83.28117712,45.74527302
cbf_aux,4,stem_right,999,babel-w9-32,True,25,2,0.0,0.40669417,,65.82938099,61.35552597
cbf_aux,4,stem_right,999,cmu4_p2,False,98,10,0.0545931,0.06502359,1.191059,11.06697842,29.3092392
cbf_aux,4,stem_right,1111,babel-w9-32,True,25,2,0.0,0.03189118,,77.80769348,37.70673084
cbf_aux,4,stem_right,1111,cmu4_p2,False,98,10,0.08045741,0.0078069,0.097031,12.09362062,48.85303421
cbf_aux,4,stem_right,2222,babel-w9-32,True,49,5,0.00820282,0.12712034,15.49716,73.77373657,70.60238495
cbf_aux,4,stem_right,2222,cmu4_p2,False,98,10,0.10313988,0.02937003,0.284759,12.09884666,64.41347923
cbf_aux,4,stem_right,3333,babel-w9-32,True,49,5,0.06379015,0.0,0.0,26.38188705,37.21071625
cbf_aux,4,stem_right,3333,cmu4_p2,False,98,10,0.01645147,0.04705456,2.860204,12.085533,61.97264576
cbf_aux,4,stem_right,4444,babel-w9-32,True,49,5,0.04481221,0.14195539,3.167783,58.53192215,57.98829384
cbf_aux,4,stem_right,4444,cmu4_p2,False,98,10,0.12339866,0.12189702,0.987831,14.88133352,54.14335384
cbf_aux,4,stem_right,5555,cmu4_p2,True,25,2,0.05023027,0.00502486,0.100036,63.02158165,71.61427116
cbf_aux,4,stem_right,5555,cmu4_p2,False,98,10,0.0730065,0.02222013,0.304358,9.35986695,66.63410854
eikonal_aux,1a,right_stem,42,cmu1_p2,True,98,10,1.34694625,0.46696929,0.346687,0.05174972,0.07220972
eikonal_aux,1a,right_stem,42,cmu1_p2,False,98,10,1.4631912,1.63230846,1.115581,0.11127152,0.11142664
eikonal_aux,1a,right_stem,123,cmu1_p2,True,98,10,1.63085514,1.32830474,0.814484,0.11527969,0.07864566
eikonal_aux,1a,right_stem,123,cmu1_p2,False,98,10,1.23969687,0.61391408,0.495213,0.09313005,0.08431189
eikonal_aux,1a,right_stem,456,cmu1_p2,True,98,10,1.50571104,0.51982193,0.345234,0.08099186,0.09163701
eikonal_aux,1a,right_stem,456,cmu1_p2,False,98,10,1.25575902,0.83344577,0.663699,0.06637539,0.07450491
eikonal_aux,1a,right_stem,789,cmu1_p2,True,98,10,1.42431506,0.55553845,0.390039,0.10365891,0.07350606
eikonal_aux,1a,right_stem,789,cmu1_p2,False,98,10,1.60058552,0.52572203,0.328456,0.08299242,0.06581989
eikonal_aux,1a,right_stem,999,cmu1_p2,True,98,10,1.61135712,1.17762748,0.73083,0.07605393,0.08278641
eikonal_aux,1a,right_stem,999,cmu1_p2,False,98,10,1.47135823,0.68120528,0.462977,0.08787073,0.06936261
eikonal_aux,1a,right_stem,1111,cmu1_p2,True,98,10,1.50453275,0.94440894,0.627709,0.07849267,0.07840395
