ho_name,method,metric,source_mean,ho_mean,delta,cohens_d
HO3_full_to_adversarial,hjb_aux,action_go_frac,0.5606214530174568,0.612030802131711,0.05140934911425421,0.1766650039203069
HO3_full_to_adversarial,hjb_aux,action_yield_frac,0.1123565727665974,0.09920998584246297,-0.013146586924134424,-0.11129099836994161
HO3_full_to_adversarial,hjb_aux,switching_rate_mean,0.2546899451971722,0.23654247943813933,-0.018147465759032866,-0.0818750087044812
HO3_full_to_adversarial,hjb_aux,decision_latency_mean,7.597543162969447,6.398779021203159,-1.1987641417662882,-0.06006935716800184
HO3_full_to_adversarial,soft_hjb_aux,mean_return,181.89659468376064,188.36964822061188,6.473053536851239,0.049098484823270935
HO3_full_to_adversarial,soft_hjb_aux,collision_rate,0.181982905982906,0.18534621578099839,0.0033633097980923787,0.015211548964821088
HO3_full_to_adversarial,soft_hjb_aux,success_rate,0.4224273504273504,0.4483977455716587,0.025970395144308267,0.06960676014567116
HO3_full_to_adversarial,soft_hjb_aux,mean_ttc,8.156688533501681,7.887720929231109,-0.2689676042705722,-0.03865727313304374
HO3_full_to_adversarial,soft_hjb_aux,min_ttc,0.24583754856472192,0.2086049500345796,-0.037232598530142325,-0.13904600877639264
HO3_full_to_adversarial,soft_hjb_aux,ttc_p10_mean,0.9934804519117113,0.9228227304926808,-0.07065772141903048,-0.1121710762045523
HO3_full_to_adversarial,soft_hjb_aux,action_entropy_mean,1.0276511066900857,1.0249962550007048,-0.002654851689380955,-0.005750620853898014
HO3_full_to_adversarial,soft_hjb_aux,hard_brakes_per_ep_mean,0.41981196581196584,0.44619967793880844,0.0263877121268426,0.07071820607939996
HO3_full_to_adversarial,soft_hjb_aux,row_violations_per_ep_mean,36.2125811965812,35.04723832528181,-1.1653428712993872,-0.028886736283367846
HO3_full_to_adversarial,soft_hjb_aux,action_go_frac,0.49749643767429463,0.5075521922857111,0.0100557546114165,0.04233762566731332
HO3_full_to_adversarial,soft_hjb_aux,action_yield_frac,0.14795285922638302,0.14765292274427677,-0.00029993648210624446,-0.003133291071302645
HO3_full_to_adversarial,soft_hjb_aux,switching_rate_mean,0.3692282026300482,0.3630781627565781,-0.00615003987347007,-0.022407588859864297
HO3_full_to_adversarial,soft_hjb_aux,decision_latency_mean,7.272241783966443,6.775245237510706,-0.4969965464557369,-0.039118722306493284
HO3_full_to_adversarial,eikonal_aux,mean_return,236.575840496633,260.608958700565,24.03311820393199,0.12242361610200085
HO3_full_to_adversarial,eikonal_aux,collision_rate,0.1392087542087542,0.1658286252354049,0.0266198710266507,0.11622982645452724
HO3_full_to_adversarial,eikonal_aux,success_rate,0.4150673400673401,0.45701506591337104,0.04194772584603096,0.09993042201141289
HO3_full_to_adversarial,eikonal_aux,mean_ttc,10.99476163646876,10.089690111470368,-0.9050715249983927,-0.1121511533018109
HO3_full_to_adversarial,eikonal_aux,min_ttc,0.39319447418673886,0.37156639083417775,-0.02162808335256111,-0.051282566192039185
HO3_full_to_adversarial,eikonal_aux,ttc_p10_mean,1.5082848293182447,1.4693780765698499,-0.038906752748394835,-0.05308584096278407
HO3_full_to_adversarial,eikonal_aux,action_entropy_mean,1.1937735298225232,1.170235583412362,-0.02353794641016127,-0.07980887082612005
HO3_full_to_adversarial,eikonal_aux,hard_brakes_per_ep_mean,0.413476430976431,0.4553672316384181,0.04189080066198708,0.09991368318816155
HO3_full_to_adversarial,eikonal_aux,row_violations_per_ep_mean,28.478569023569023,25.616911487758944,-2.861657535810078,-0.0927679915297635
HO3_full_to_adversarial,eikonal_aux,action_go_frac,0.40425366886664654,0.42651596412372456,0.022262295257078013,0.14267775263693985
HO3_full_to_adversarial,eikonal_aux,action_yield_frac,0.1578757140580476,0.14969333057405468,-0.008182383483992917,-0.0876602726602647
HO3_full_to_adversarial,eikonal_aux,switching_rate_mean,0.440520509600616,0.4233342803671803,-0.017186229233435713,-0.06840847940203772
HO3_full_to_adversarial,eikonal_aux,decision_latency_mean,6.160770663876786,5.829465995952708,-0.3313046679240781,-0.02804509297837662
HO3_full_to_adversarial,cbf_aux,mean_return,273.5716955833333,286.8312979452055,13.259602361872226,0.1056339001373532
HO3_full_to_adversarial,cbf_aux,collision_rate,0.12896666666666665,0.13381278538812785,0.004846118721461207,0.026433154832633594
HO3_full_to_adversarial,cbf_aux,success_rate,0.6207916666666667,0.6698249619482497,0.049033295281582956,0.13692865433581464
HO3_full_to_adversarial,cbf_aux,mean_ttc,8.498467702137507,8.04901833050557,-0.4494493716319372,-0.04348044779556579
HO3_full_to_adversarial,cbf_aux,min_ttc,0.22115154186280175,0.1953594690859536,-0.02579207277684814,-0.09266610829792875
HO3_full_to_adversarial,cbf_aux,ttc_p10_mean,0.8691336559283532,0.8012338357692682,-0.06789982015908502,-0.10781703305236112
HO3_full_to_adversarial,cbf_aux,action_entropy_mean,0.8098491693786704,0.8314043503943169,0.021555181015646574,0.04543075964893116
HO3_full_to_adversarial,cbf_aux,hard_brakes_per_ep_mean,0.6198583333333333,0.6690334855403348,0.04917515220700153,0.13701753124961824
HO3_full_to_adversarial,cbf_aux,row_violations_per_ep_mean,26.616308333333333,23.346628614916288,-3.269679718417045,-0.09819492971255486
HO3_full_to_adversarial,cbf_aux,action_go_frac,0.5684505983815841,0.5713620905208038,0.002911492139219707,0.01046572409601413
HO3_full_to_adversarial,cbf_aux,action_yield_frac,0.12272423221454455,0.12678561367984834,0.004061381465303784,0.030590932116638013
HO3_full_to_adversarial,cbf_aux,switching_rate_mean,0.2607665257376694,0.25934258473343325,-0.0014239410042361511,-0.006434507989913037
HO3_full_to_adversarial,cbf_aux,decision_latency_mean,6.5691612182468,5.897680546355196,-0.6714806718916044,-0.04080243083863346
HO4_nominal_to_adversarial,drppo,mean_return,190.81865083333352,169.1033344166668,-21.715316416666724,-0.1582917862448329
HO4_nominal_to_adversarial,drppo,collision_rate,0.33916666666666667,0.34641666666666665,0.007249999999999979,0.02613711784733377
HO4_nominal_to_adversarial,drppo,success_rate,0.25266666666666665,0.2559166666666667,0.0032500000000000306,0.007839180376474152
HO4_nominal_to_adversarial,drppo,mean_ttc,7.832313874002547,7.326909115437144,-0.5054047585654029,-0.21959538827404035
HO4_nominal_to_adversarial,drppo,min_ttc,0.325229949425383,0.3122165452466396,-0.013013404178743415,-0.05794654660420578
HO4_nominal_to_adversarial,drppo,ttc_p10_mean,1.3730667210360374,1.188193956751853,-0.18487276428418453,-0.3541899870631025
HO4_nominal_to_adversarial,drppo,action_entropy_mean,0.9306532732154478,0.9031908734871389,-0.027462399728308884,-0.06125745772509352
HO4_nominal_to_adversarial,drppo,hard_brakes_per_ep_mean,0.25266666666666665,0.25316666666666665,0.0005000000000000004,0.0012043581646935097
HO4_nominal_to_adversarial,drppo,row_violations_per_ep_mean,30.137833333333333,23.98116666666667,-6.156666666666663,-0.2739938550865639
HO4_nominal_to_adversarial,drppo,action_go_frac,0.443235953963053,0.460893245695206,0.017657291732153024,0.06405402553611535
HO4_nominal_to_adversarial,drppo,action_yield_frac,0.12804580655512462,0.11773692596856368,-0.010308880586560945,-0.08073265932391523
HO4_nominal_to_adversarial,drppo,switching_rate_mean,0.3220334204792563,0.31140707645927623,-0.010626344019980083,-0.043656348602779296
HO4_nominal_to_adversarial,drppo,decision_latency_mean,4.9357469159026035,2.387087571412969,-2.5486593444896344,-0.33247035888409315
HO4_nominal_to_adversarial,hjb_aux,mean_return,179.17530500000015,165.5376216666668,-13.637683333333342,-0.0993799476398585
HO4_nominal_to_adversarial,hjb_aux,collision_rate,0.34774999999999995,0.36433333333333334,0.016583333333333394,0.05776306386473883
HO4_nominal_to_adversarial,hjb_aux,success_rate,0.24941666666666668,0.2708333333333333,0.02141666666666664,0.05225956702561854
